TC20 UVIS_COP_ROW,Dayside nadir observation number,Orbit type,Observation Mode,Comments
-1,29,14,Dayside Nadir,UVIS Switch OFF
-1,30,1,Dayside Nadir,UVIS Switch OFF
79,31,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,32,1,Dayside Nadir,UVIS Switch OFF
-1,33,14,Dayside Nadir,UVIS Switch OFF
-1,34,1,Dayside Nadir,UVIS Switch OFF
-1,35,14,Dayside Nadir,UVIS Switch OFF
72,36,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
64,37,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,38,14,Dayside Nadir,UVIS Switch OFF
68,39,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,40,1,Dayside Nadir,UVIS Switch OFF
72,41,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,42,1,Dayside Nadir,UVIS Switch OFF
-1,43,14,Dayside Nadir,UVIS Switch OFF
-1,44,7,Dayside Nadir,UVIS Switch OFF
72,45,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
79,46,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
72,47,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,48,14,Dayside Nadir,UVIS Switch OFF
-1,49,14,Dayside Nadir,UVIS Switch OFF
-1,50,1,Dayside Nadir,UVIS Switch OFF
64,51,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,52,1,Dayside Nadir,UVIS Switch OFF
72,53,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,54,14,Dayside Nadir,UVIS Switch OFF
68,55,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,56,1,Dayside Nadir,UVIS Switch OFF
-1,57,1,Dayside Nadir,UVIS Switch OFF
68,58,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,59,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,60,14,Dayside Nadir,UVIS Switch OFF
79,61,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,62,1,Dayside Nadir,UVIS Switch OFF
72,63,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,64,1,Dayside Nadir,UVIS Switch OFF
72,65,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,66,1,Dayside Nadir,UVIS Switch OFF
-1,67,14,Dayside Nadir,UVIS Switch OFF
-1,68,1,Dayside Nadir,UVIS Switch OFF
-1,69,14,Dayside Nadir,UVIS Switch OFF
-1,70,1,Dayside Nadir,UVIS Switch OFF
-1,71,14,Dayside Nadir,UVIS Switch OFF
72,72,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
64,73,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,74,1,Dayside Nadir,UVIS Switch OFF
-1,75,14,Dayside Nadir,UVIS Switch OFF
-1,76,1,Dayside Nadir,UVIS Switch OFF
-1,77,14,Dayside Nadir,UVIS Switch OFF
-1,78,14,Dayside Nadir,UVIS Switch OFF
-1,79,14,Dayside Nadir,UVIS Switch OFF
-1,80,1,Dayside Nadir,UVIS Switch OFF
-1,81,1,Dayside Nadir,UVIS Switch OFF
-1,82,14,Dayside Nadir,UVIS Switch OFF
-1,83,1,Dayside Nadir,UVIS Switch OFF
-1,84,14,Dayside Nadir,UVIS Switch OFF
-1,85,14,Dayside Nadir,UVIS Switch OFF
-1,86,14,Dayside Nadir,UVIS Switch OFF
64,87,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,88,1,Dayside Nadir,UVIS Switch OFF
-1,89,1,Dayside Nadir,UVIS Switch OFF
-1,90,14,Dayside Nadir,UVIS Switch OFF
-1,91,1,Dayside Nadir,UVIS Switch OFF
-1,92,47,Dayside Nadir,UVIS Switch OFF
-1,93,14,Dayside Nadir,UVIS Switch OFF
-1,94,1,Dayside Nadir,UVIS Switch OFF
-1,95,1,Dayside Nadir,UVIS Switch OFF
-1,96,14,Dayside Nadir,UVIS Switch OFF
-1,97,1,Dayside Nadir,UVIS Switch OFF
-1,98,47,Dayside Nadir,UVIS Switch OFF
-1,99,14,Dayside Nadir,UVIS Switch OFF
79,100,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
72,101,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
64,102,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,103,1,Dayside Nadir,UVIS Switch OFF
-1,104,47,Dayside Nadir,UVIS Switch OFF
-1,105,14,Dayside Nadir,UVIS Switch OFF
145,106,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 31041 ms
-1,107,14,Dayside Nadir,UVIS Switch OFF
-1,108,1,Dayside Nadir,UVIS Switch OFF
-1,109,14,Dayside Nadir,UVIS Switch OFF
-1,110,14,Dayside Nadir,UVIS Switch OFF
-1,111,1,Dayside Nadir,UVIS Switch OFF
-1,112,14,Dayside Nadir,UVIS Switch OFF
72,113,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,114,1,Dayside Nadir,UVIS Switch OFF
79,115,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,116,14,Dayside Nadir,UVIS Switch OFF
-1,117,1,Dayside Nadir,UVIS Switch OFF
-1,118,1,Dayside Nadir,UVIS Switch OFF
64,119,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,120,1,Dayside Nadir,UVIS Switch OFF
79,121,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,122,14,Dayside Nadir,UVIS Switch OFF
-1,123,1,Dayside Nadir,UVIS Switch OFF
-1,124,1,Dayside Nadir,UVIS Switch OFF
-1,125,14,Dayside Nadir,UVIS Switch OFF
-1,126,1,Dayside Nadir,UVIS Switch OFF
79,127,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,128,1,Dayside Nadir,UVIS Switch OFF
-1,129,14,Dayside Nadir,UVIS Switch OFF
-1,130,1,Dayside Nadir,UVIS Switch OFF
72,131,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,132,14,Dayside Nadir,UVIS Switch OFF
-1,133,14,Dayside Nadir,UVIS Switch OFF
72,134,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,135,14,Dayside Nadir,UVIS Switch OFF
-1,136,1,Dayside Nadir,UVIS Switch OFF
68,137,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,138,1,Dayside Nadir,UVIS Switch OFF
-1,139,14,Dayside Nadir,UVIS Switch OFF
-1,140,47,Dayside Nadir,UVIS Switch OFF
72,141,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,142,14,Dayside Nadir,UVIS Switch OFF
-1,143,1,Dayside Nadir,UVIS Switch OFF
-1,144,14,Dayside Nadir,UVIS Switch OFF
-1,145,1,Dayside Nadir,UVIS Switch OFF
-1,146,1,Dayside Nadir,UVIS Switch OFF
72,147,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,148,1,Dayside Nadir,UVIS Switch OFF
-1,149,14,Dayside Nadir,UVIS Switch OFF
72,150,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,151,1,Dayside Nadir,UVIS Switch OFF
68,152,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,153,1,Dayside Nadir,UVIS Switch OFF
64,154,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,155,1,Dayside Nadir,UVIS Switch OFF
-1,156,14,Dayside Nadir,UVIS Switch OFF
-1,157,14,Dayside Nadir,UVIS Switch OFF
-1,158,1,Dayside Nadir,UVIS Switch OFF
-1,159,1,Dayside Nadir,UVIS Switch OFF
-1,160,14,Dayside Nadir,UVIS Switch OFF
-1,161,1,Dayside Nadir,UVIS Switch OFF
-1,162,14,Dayside Nadir,UVIS Switch OFF
-1,163,1,Dayside Nadir,UVIS Switch OFF
-1,164,14,Dayside Nadir,UVIS Switch OFF
-1,165,1,Dayside Nadir,UVIS Switch OFF
-1,166,1,Dayside Nadir,UVIS Switch OFF
-1,167,14,Dayside Nadir,UVIS Switch OFF
-1,168,1,Dayside Nadir,UVIS Switch OFF
64,169,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,170,1,Dayside Nadir,UVIS Switch OFF
-1,171,14,Dayside Nadir,UVIS Switch OFF
-1,172,14,Dayside Nadir,UVIS Switch OFF
-1,173,14,Dayside Nadir,UVIS Switch OFF
-1,174,1,Dayside Nadir,UVIS Switch OFF
-1,175,14,Dayside Nadir,UVIS Switch OFF
72,176,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,177,14,Dayside Nadir,UVIS Switch OFF
79,178,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,179,1,Dayside Nadir,UVIS Switch OFF
-1,180,1,Dayside Nadir,UVIS Switch OFF
64,181,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
72,182,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,183,14,Dayside Nadir,UVIS Switch OFF
-1,184,14,Dayside Nadir,UVIS Switch OFF
-1,185,1,Dayside Nadir,UVIS Switch OFF
-1,186,14,Dayside Nadir,UVIS Switch OFF
-1,187,1,Dayside Nadir,UVIS Switch OFF
-1,188,1,Dayside Nadir,UVIS Switch OFF
-1,189,14,Dayside Nadir,UVIS Switch OFF
-1,190,1,Dayside Nadir,UVIS Switch OFF
64,191,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
72,192,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
79,193,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,194,1,Dayside Nadir,UVIS Switch OFF
-1,195,1,Dayside Nadir,UVIS Switch OFF
-1,196,14,Dayside Nadir,UVIS Switch OFF
72,197,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
72,198,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,199,1,Dayside Nadir,UVIS Switch OFF
72,200,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,201,14,Dayside Nadir,UVIS Switch OFF
-1,202,47,Dayside Nadir,UVIS Switch OFF
72,203,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,204,1,Dayside Nadir,UVIS Switch OFF
64,205,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,206,1,Dayside Nadir,UVIS Switch OFF
145,207,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 31041 ms
-1,208,14,Dayside Nadir,UVIS Switch OFF
72,209,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,210,1,Dayside Nadir,UVIS Switch OFF
79,211,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
64,212,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,213,14,Dayside Nadir,UVIS Switch OFF
79,214,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
72,215,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,216,14,Dayside Nadir,UVIS Switch OFF
-1,217,14,Dayside Nadir,UVIS Switch OFF
-1,218,1,Dayside Nadir,UVIS Switch OFF
64,219,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,220,14,Dayside Nadir,UVIS Switch OFF
72,221,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,222,14,Dayside Nadir,UVIS Switch OFF
-1,223,47,Dayside Nadir,UVIS Switch OFF
-1,224,14,Dayside Nadir,UVIS Switch OFF
72,225,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,226,1,Dayside Nadir,UVIS Switch OFF
-1,227,14,Dayside Nadir,UVIS Switch OFF
-1,228,1,Dayside Nadir,UVIS Switch OFF
68,229,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,230,1,Dayside Nadir,UVIS Switch OFF
-1,231,1,Dayside Nadir,UVIS Switch OFF
-1,232,14,Dayside Nadir,UVIS Switch OFF
72,233,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,234,14,Dayside Nadir,UVIS Switch OFF
-1,235,47,Dayside Nadir,UVIS Switch OFF
-1,236,1,Dayside Nadir,UVIS Switch OFF
-1,237,1,Dayside Nadir,UVIS Switch OFF
-1,238,14,Dayside Nadir,UVIS Switch OFF
72,239,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,240,14,Dayside Nadir,UVIS Switch OFF
-1,241,1,Dayside Nadir,UVIS Switch OFF
64,242,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,243,1,Dayside Nadir,UVIS Switch OFF
-1,244,1,Dayside Nadir,UVIS Switch OFF
-1,245,14,Dayside Nadir,UVIS Switch OFF
-1,246,1,Dayside Nadir,UVIS Switch OFF
-1,247,47,Dayside Nadir,UVIS Switch OFF
-1,248,14,Dayside Nadir,UVIS Switch OFF
-1,249,1,Dayside Nadir,UVIS Switch OFF
-1,250,14,Dayside Nadir,UVIS Switch OFF
68,251,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,252,1,Dayside Nadir,UVIS Switch OFF
-1,253,14,Dayside Nadir,UVIS Switch OFF
-1,254,1,Dayside Nadir,UVIS Switch OFF
-1,255,14,Dayside Nadir,UVIS Switch OFF
-1,256,14,Dayside Nadir,UVIS Switch OFF
-1,257,14,Dayside Nadir,UVIS Switch OFF
-1,258,14,Dayside Nadir,UVIS Switch OFF
-1,259,1,Dayside Nadir,UVIS Switch OFF
-1,260,1,Dayside Nadir,UVIS Switch OFF
64,261,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,262,1,Dayside Nadir,UVIS Switch OFF
-1,263,14,Dayside Nadir,UVIS Switch OFF
-1,264,1,Dayside Nadir,UVIS Switch OFF
-1,265,1,Dayside Nadir,UVIS Switch OFF
-1,266,14,Dayside Nadir,UVIS Switch OFF
72,267,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,268,14,Dayside Nadir,UVIS Switch OFF
-1,269,1,Dayside Nadir,UVIS Switch OFF
-1,270,14,Dayside Nadir,UVIS Switch OFF
-1,271,14,Dayside Nadir,UVIS Switch OFF
-1,272,1,Dayside Nadir,UVIS Switch OFF
72,273,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
64,274,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,275,1,Dayside Nadir,UVIS Switch OFF
-1,276,14,Dayside Nadir,UVIS Switch OFF
-1,277,14,Dayside Nadir,UVIS Switch OFF
72,278,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,279,14,Dayside Nadir,UVIS Switch OFF
-1,280,1,Dayside Nadir,UVIS Switch OFF
-1,281,14,Dayside Nadir,UVIS Switch OFF
72,282,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,283,14,Dayside Nadir,UVIS Switch OFF
72,284,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,285,14,Dayside Nadir,UVIS Switch OFF
-1,286,1,Dayside Nadir,UVIS Switch OFF
-1,287,47,Dayside Nadir,UVIS Switch OFF
-1,288,1,Dayside Nadir,UVIS Switch OFF
-1,289,14,Dayside Nadir,UVIS Switch OFF
-1,290,1,Dayside Nadir,UVIS Switch OFF
64,291,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,292,1,Dayside Nadir,UVIS Switch OFF
-1,293,1,Dayside Nadir,UVIS Switch OFF
-1,294,14,Dayside Nadir,UVIS Switch OFF
79,295,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,296,14,Dayside Nadir,UVIS Switch OFF
-1,297,1,Dayside Nadir,UVIS Switch OFF
-1,298,14,Dayside Nadir,UVIS Switch OFF
72,299,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,300,14,Dayside Nadir,UVIS Switch OFF
79,301,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,302,1,Dayside Nadir,UVIS Switch OFF
-1,303,14,Dayside Nadir,UVIS Switch OFF
-1,304,14,Dayside Nadir,UVIS Switch OFF
-1,305,1,Dayside Nadir,UVIS Switch OFF
64,306,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,307,1,Dayside Nadir,UVIS Switch OFF
-1,308,14,Dayside Nadir,UVIS Switch OFF
-1,309,14,Dayside Nadir,UVIS Switch OFF
-1,310,1,Dayside Nadir,UVIS Switch OFF
-1,311,1,Dayside Nadir,UVIS Switch OFF
-1,312,14,Dayside Nadir,UVIS Switch OFF
79,313,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,314,14,Dayside Nadir,UVIS Switch OFF
-1,315,1,Dayside Nadir,UVIS Switch OFF
-1,316,14,Dayside Nadir,UVIS Switch OFF
-1,317,14,Dayside Nadir,UVIS Switch OFF
72,318,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
64,319,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,320,1,Dayside Nadir,UVIS Switch OFF
-1,321,14,Dayside Nadir,UVIS Switch OFF
79,322,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,323,14,Dayside Nadir,UVIS Switch OFF
72,324,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,325,14,Dayside Nadir,UVIS Switch OFF
145,326,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 31041 ms
-1,327,14,Dayside Nadir,UVIS Switch OFF
-1,328,1,Dayside Nadir,UVIS Switch OFF
79,329,28,Dayside LIMB,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,330,14,Dayside Nadir,UVIS Switch OFF
64,331,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
68,332,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,333,1,Dayside Nadir,UVIS Switch OFF
-1,334,14,Dayside Nadir,UVIS Switch OFF
-1,335,14,Dayside Nadir,UVIS Switch OFF
-1,336,14,Dayside Nadir,UVIS Switch OFF
-1,337,1,Dayside Nadir,UVIS Switch OFF
-1,338,14,Dayside Nadir,UVIS Switch OFF
-1,339,14,Dayside Nadir,UVIS Switch OFF
-1,340,14,Dayside Nadir,UVIS Switch OFF
-1,341,1,Dayside Nadir,UVIS Switch OFF
