mode,acq_mode,bias_average,dark_average,science_average,vstart,vend,hstart,hend,vod_value,vrd_value,start_delay,acq_delay,integration_time,num_acqs,num_flush,dark_so_steps,dark_nadir_steps,motor_delay,motor_start_position,flag_register,binning_size,control_bits
2,2,0,0,0,57,240,0,327,4095,3480,1,0,20000,65534,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 20000 ms -20 bit - Rhythm = 21964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,5000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 5000 ms -20 bit - Rhythm = 6964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,7913,5000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 5000 ms -20 bit - Rhythm = 14877 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,7000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 7000 ms -20 bit - Rhythm = 8964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,5913,7000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 7000 ms -20 bit - Rhythm = 14877 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,10000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 10000 ms -20 bit - Rhythm = 11964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,9289,10000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 10000 ms -20 bit - Rhythm = 21253 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,13000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 13000 ms -20 bit - Rhythm = 14964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,6289,13000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 13000 ms -20 bit - Rhythm = 21253 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,16000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 16000 ms -20 bit - Rhythm = 17964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,6831,16000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 16000 ms -20 bit - Rhythm = 24795 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,20000,65534,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 20000 ms -20 bit - Rhythm = 21964 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,13258,15000,10000,242,0,0,125,7,138,0,0 # NADIR: Full Frame (57:240;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 30222 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,1882,15000,10000,242,0,0,125,7,10,3,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 15000 ms -20 bit - Rhythm = 18846 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,1925,15000,10000,242,0,0,125,7,10,7,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 15000 ms -20 bit - Rhythm = 18889 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,0,15000,10000,242,0,0,125,7,138,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 15000 ms -16 bit - Rhythm = 16964 ms
2,1,0,0,0,0,0,0,1047,4095,3480,1,8510,0,65534,242,0,0,125,1,202,0,249 # NADIR: Vertical Bin (0:0;0:1047) -Tint = 0 ms -16 bit - Rhythm = 8540 ms
2,1,0,0,0,0,0,0,1047,4095,3480,1,8510,0,65534,242,0,0,125,4,202,0,249 # NADIR: Vertical Bin (0:0;0:1047) -Tint = 0 ms -16 bit - Rhythm = 8540 ms
2,1,0,0,0,0,0,0,1047,4095,3480,1,8510,0,65534,242,0,0,125,1,202,0,249 # NADIR: Vertical Bin (0:0;0:1047) -Tint = 0 ms -16 bit - Rhythm = 8540 ms
2,1,0,0,0,0,0,0,1047,4095,3480,1,8510,0,65534,242,0,0,125,7,202,0,249 # NADIR: Vertical Bin (0:0;0:1047) -Tint = 0 ms -16 bit - Rhythm = 8540 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,3463,3000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 3000 ms -16 bit - Rhythm = 8427 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,7125,3000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 3000 ms -16 bit - Rhythm = 12089 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,9428,3000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 3000 ms -16 bit - Rhythm = 14392 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,15184,3000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 3000 ms -16 bit - Rhythm = 20148 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,1463,5000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8427 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,5125,5000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 12089 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,7428,5000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 14392 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,13184,5000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 20148 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,0,7000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 8964 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,3125,7000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 12089 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,5428,7000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 14392 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,11184,7000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 20148 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,0,10000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 11964 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,2428,10000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 14392 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,8184,10000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 20148 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,0,13000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 13000 ms -16 bit - Rhythm = 14964 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,5184,13000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 13000 ms -16 bit - Rhythm = 20148 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,0,16000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 16000 ms -16 bit - Rhythm = 17964 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,7221,16000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 16000 ms -16 bit - Rhythm = 25185 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,0,20000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 21964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,717,3000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 5681 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,5802,3000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 10766 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,10735,3000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 15699 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,15968,3000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 20932 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,5000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 6964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,3802,5000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 10766 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,8735,5000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 15699 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,13968,5000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 20932 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,7000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 8964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,3596,7000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 12560 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,8163,7000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 17127 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,14585,7000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 23549 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,10000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 11964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,6875,10000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 18839 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,13155,10000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 25119 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,13000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 14964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,10155,13000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 25119 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,16000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 17964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,7155,16000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 25119 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,20000,65534,242,0,0,125,4,74,1,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 20000 ms -20 bit - Rhythm = 21964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,3000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 4964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,4955,3000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 9919 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,9533,3000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 14497 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,15085,3000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 20049 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,5000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 6964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,2955,5000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 9919 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,7533,5000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 14497 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,13085,5000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 20049 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,7000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 8964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,5533,7000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 14497 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,11085,7000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 20049 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,16504,7000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 25468 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,10000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 11964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,2533,10000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 14497 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,8085,10000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 20049 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,13000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 14964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,5085,13000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 20049 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,16000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 17964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,13446,16000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 31410 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,20000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 20000 ms -20 bit - Rhythm = 21964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,3000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 4964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,5084,3000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 10048 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,10269,3000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 15233 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,15567,3000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 3000 ms -20 bit - Rhythm = 20531 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,5000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 6964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,3084,5000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 10048 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,8269,5000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 15233 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,13567,5000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 20531 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,7000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 8964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,6269,7000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 15233 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,11567,7000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 20531 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,15890,7000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 24854 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,10000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 11964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,3269,10000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 15233 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,8567,10000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 20531 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,13000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 14964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,5567,13000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 20531 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,16000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 17964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,6890,16000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 24854 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,20000,65534,242,0,0,125,4,74,7,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 20000 ms -20 bit - Rhythm = 21964 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,23258,5000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 30222 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,38143,5000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 45107 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,53480,5000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 60444 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,21258,7000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 30222 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,36143,7000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 45107 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,51480,7000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 60444 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,18258,10000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 30222 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,33143,10000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 45107 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,48480,10000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 60444 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,15258,13000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 13000 ms -16 bit - Rhythm = 30222 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,30143,13000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 13000 ms -16 bit - Rhythm = 45107 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,45480,13000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 13000 ms -16 bit - Rhythm = 60444 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,12258,16000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 16000 ms -16 bit - Rhythm = 30222 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,27143,16000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 16000 ms -16 bit - Rhythm = 45107 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,42480,16000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 16000 ms -16 bit - Rhythm = 60444 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,8258,20000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 30222 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,23143,20000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 45107 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,38480,20000,65534,242,0,0,125,4,202,0,217 # NADIR: Full Frame (57:240;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 60444 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,23433,5000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 30397 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,37907,5000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 44871 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,51928,5000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 5000 ms -20 bit - Rhythm = 58892 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,21433,7000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 30397 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,35907,7000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 44871 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,49928,7000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7000 ms -20 bit - Rhythm = 58892 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,18433,10000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 30397 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,32907,10000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 44871 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,46928,10000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 58892 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,15433,13000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 30397 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,29907,13000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 44871 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,43928,13000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 58892 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,12433,16000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 30397 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,26907,16000,65534,242,0,0,125,4,74,3,217 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 44871 ms
