mode,acq_mode,bias_average,dark_average,science_average,vstart,vend,hstart,hend,vod_value,vrd_value,start_delay,acq_delay,integration_time,num_acqs,num_flush,dark_so_steps,dark_nadir_steps,motor_delay,motor_start_position,flag_register,binning_size,control_bits
2,0,0,0,0,57,240,0,548,4095,3480,1,17725,20000,46,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:548) - Tint = 20000 ms -16 bit - Rhythm = 39689 ms
2,0,0,0,0,57,240,0,548,4095,3480,1,41538,20000,29,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:548) - Tint = 20000 ms -16 bit - Rhythm = 63502 ms
2,0,0,0,0,57,240,0,548,4095,3480,1,0,30000,57,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:548) - Tint = 30000 ms -16 bit - Rhythm = 31964 ms
2,0,0,0,0,57,240,0,548,4095,3480,1,0,45000,39,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:548) - Tint = 45000 ms -16 bit - Rhythm = 46964 ms
2,0,0,0,0,57,240,0,548,4095,3480,1,0,60000,30,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:548) - Tint = 60000 ms -16 bit - Rhythm = 61964 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,5732,5000,142,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 5000 ms -16 bit - Rhythm = 12696 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,12080,5000,95,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 5000 ms -16 bit - Rhythm = 19044 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,20241,5000,67,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 5000 ms -16 bit - Rhythm = 27205 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,56513,5000,29,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 5000 ms -16 bit - Rhythm = 63477 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,3732,7000,142,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 7000 ms -16 bit - Rhythm = 12696 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,10080,7000,95,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 7000 ms -16 bit - Rhythm = 19044 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,18241,7000,67,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 7000 ms -16 bit - Rhythm = 27205 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,54513,7000,29,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 7000 ms -16 bit - Rhythm = 63477 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,7080,10000,95,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 10000 ms -16 bit - Rhythm = 19044 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,26123,10000,48,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 10000 ms -16 bit - Rhythm = 38087 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,51513,10000,29,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 10000 ms -16 bit - Rhythm = 63477 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,2080,15000,95,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 15000 ms -16 bit - Rhythm = 19044 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,21123,15000,48,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 15000 ms -16 bit - Rhythm = 38087 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,46513,15000,29,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 15000 ms -16 bit - Rhythm = 63477 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,0,20000,82,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 20000 ms -16 bit - Rhythm = 21964 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,16123,20000,48,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 20000 ms -16 bit - Rhythm = 38087 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,41513,20000,29,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 20000 ms -16 bit - Rhythm = 63477 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,6123,30000,48,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 30000 ms -16 bit - Rhythm = 38087 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,0,30000,57,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 30000 ms -16 bit - Rhythm = 31964 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,0,45000,39,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 45000 ms -16 bit - Rhythm = 46964 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,0,60000,30,242,5,5,125,7,202,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 60000 ms -16 bit - Rhythm = 61964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,7500,191,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7500 ms -20 bit - Rhythm = 9464 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,1030,7500,172,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7500 ms -20 bit - Rhythm = 10494 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,10000,151,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 11964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,3777,10000,115,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 15741 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,13000,121,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 14964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,3925,13000,96,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 18889 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,16000,101,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 17964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,5647,16000,77,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 23611 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,20000,82,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 20000 ms -20 bit - Rhythm = 21964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,30000,57,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 30000 ms -20 bit - Rhythm = 31964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,7500,191,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7500 ms -20 bit - Rhythm = 9464 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,6300,7500,115,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 7500 ms -20 bit - Rhythm = 15764 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,10000,151,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 11964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,7741,10000,92,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 19705 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,13000,121,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 14964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,8682,13000,77,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 23646 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,16000,101,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 17964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,5682,16000,77,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 23646 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,20000,82,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 20000 ms -20 bit - Rhythm = 21964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,30000,57,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 30000 ms -20 bit - Rhythm = 31964 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,7500,191,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 7500 ms -20 bit - Rhythm = 9464 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,10559,7500,90,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 7500 ms -20 bit - Rhythm = 20023 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,10000,151,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 10000 ms -20 bit - Rhythm = 11964 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,8059,10000,90,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 10000 ms -20 bit - Rhythm = 20023 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,13000,121,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 13000 ms -20 bit - Rhythm = 14964 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,20075,13000,52,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 13000 ms -20 bit - Rhythm = 35039 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,16000,101,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 16000 ms -20 bit - Rhythm = 17964 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,10068,16000,65,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 16000 ms -20 bit - Rhythm = 28032 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,20000,82,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 20000 ms -20 bit - Rhythm = 21964 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,7500,191,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 7500 ms -20 bit - Rhythm = 9464 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,8110,7500,103,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 7500 ms -20 bit - Rhythm = 17574 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,10000,151,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 10000 ms -20 bit - Rhythm = 11964 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,11467,10000,77,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 10000 ms -20 bit - Rhythm = 23431 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,13000,121,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 13000 ms -20 bit - Rhythm = 14964 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,14325,13000,62,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 13000 ms -20 bit - Rhythm = 29289 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,16000,101,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 16000 ms -20 bit - Rhythm = 17964 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,11325,16000,62,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 16000 ms -20 bit - Rhythm = 29289 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,20000,82,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 20000 ms -20 bit - Rhythm = 21964 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,30000,57,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 30000 ms -20 bit - Rhythm = 31964 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,7500,191,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 7500 ms -20 bit - Rhythm = 9464 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,12547,7500,82,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 7500 ms -20 bit - Rhythm = 22011 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,10000,151,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 10000 ms -20 bit - Rhythm = 11964 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,10047,10000,82,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 10000 ms -20 bit - Rhythm = 22011 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,13000,121,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 13000 ms -20 bit - Rhythm = 14964 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,14383,13000,62,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 13000 ms -20 bit - Rhythm = 29347 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,16000,101,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 16000 ms -20 bit - Rhythm = 17964 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,11383,16000,62,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 16000 ms -20 bit - Rhythm = 29347 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,20000,82,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 20000 ms -20 bit - Rhythm = 21964 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,30000,57,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 30000 ms -20 bit - Rhythm = 31964 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,0,7000,201,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 7000 ms -20 bit - Rhythm = 8964 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,7544,7000,110,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 7000 ms -20 bit - Rhythm = 16508 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,24050,7000,55,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 7000 ms -20 bit - Rhythm = 33014 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,0,10000,151,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 10000 ms -20 bit - Rhythm = 11964 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,7845,10000,91,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 10000 ms -20 bit - Rhythm = 19809 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,21050,10000,55,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 10000 ms -20 bit - Rhythm = 33014 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,0,15000,107,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 15000 ms -20 bit - Rhythm = 16964 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,21129,15000,48,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 15000 ms -20 bit - Rhythm = 38093 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,0,20000,82,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 20000 ms -20 bit - Rhythm = 21964 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,27557,20000,37,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 20000 ms -20 bit - Rhythm = 49521 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,0,30000,57,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 30000 ms -20 bit - Rhythm = 31964 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,0,7500,191,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 7500 ms -20 bit - Rhythm = 9464 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,11200,7500,88,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 7500 ms -20 bit - Rhythm = 20664 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,0,15000,107,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 15000 ms -20 bit - Rhythm = 16964 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,0,20000,82,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 20000 ms -20 bit - Rhythm = 21964 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,0,30000,57,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 30000 ms -20 bit - Rhythm = 31964 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,0,7500,191,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 7500 ms -20 bit - Rhythm = 9464 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,0,15000,107,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 15000 ms -20 bit - Rhythm = 16964 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,0,20000,82,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 20000 ms -20 bit - Rhythm = 21964 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,0,30000,57,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 30000 ms -20 bit - Rhythm = 31964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,15000,107,242,5,5,125,7,74,1,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 15000 ms -20 bit - Rhythm = 16964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,22375,15000,46,242,5,5,125,7,74,1,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 15000 ms -20 bit - Rhythm = 39339 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,20000,82,242,5,5,125,7,74,1,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 20000 ms -20 bit - Rhythm = 21964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,30000,57,242,5,5,125,7,74,1,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 30000 ms -20 bit - Rhythm = 31964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,7500,191,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 7500 ms -20 bit - Rhythm = 9464 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,11636,7500,86,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 7500 ms -20 bit - Rhythm = 21100 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,15000,107,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 15000 ms -20 bit - Rhythm = 16964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,19961,15000,49,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 15000 ms -20 bit - Rhythm = 36925 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,20000,82,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 20000 ms -20 bit - Rhythm = 21964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,27269,20000,37,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 20000 ms -20 bit - Rhythm = 49233 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,30000,57,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 30000 ms -20 bit - Rhythm = 31964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,15000,107,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 15000 ms -20 bit - Rhythm = 16964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,20228,15000,49,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 15000 ms -20 bit - Rhythm = 37192 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,20000,82,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 20000 ms -20 bit - Rhythm = 21964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,30000,57,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 30000 ms -20 bit - Rhythm = 31964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,15000,107,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 15000 ms -20 bit - Rhythm = 16964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,20000,82,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 20000 ms -20 bit - Rhythm = 21964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,30000,57,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 30000 ms -20 bit - Rhythm = 31964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,45000,39,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 45000 ms -20 bit - Rhythm = 46964 ms
2,0,0,0,0,57,240,0,1047,4095,3480,1,13258,15000,65535,242,0,0,125,7,138,0,0 # NADIR: Full Frame (57:240;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 30222 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,1882,15000,65535,242,0,0,125,7,10,3,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 15000 ms -20 bit - Rhythm = 18846 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,1925,15000,65535,242,0,0,125,7,10,7,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 15000 ms -20 bit - Rhythm = 18889 ms
2,0,0,0,0,57,240,0,777,4095,3480,1,5496,15000,65535,242,0,0,125,7,138,0,0 # NADIR: Full Frame (57:240;0:777) - Tint = 15000 ms -16 bit - Rhythm = 22460 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,15000,65535,242,0,0,125,7,10,3,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 15000 ms -20 bit - Rhythm = 16964 ms
2,2,0,0,0,57,240,0,777,4095,3480,1,0,15000,65535,242,0,0,125,7,10,7,0 # NADIR: Horizontal Bin (57:240;0:777)-Tint = 15000 ms -20 bit - Rhythm = 16964 ms
2,0,0,0,0,57,240,0,548,4095,3480,1,0,15000,65535,242,0,0,125,7,138,0,0 # NADIR: Full Frame (57:240;0:548) - Tint = 15000 ms -16 bit - Rhythm = 16964 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,0,15000,65535,242,0,0,125,7,10,3,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 15000 ms -20 bit - Rhythm = 16964 ms
2,2,0,0,0,57,240,0,548,4095,3480,1,0,15000,65535,242,0,0,125,7,10,7,0 # NADIR: Horizontal Bin (57:240;0:548)-Tint = 15000 ms -20 bit - Rhythm = 16964 ms
2,0,0,0,0,57,240,0,327,4095,3480,1,0,15000,65535,242,0,0,125,7,138,0,0 # NADIR: Full Frame (57:240;0:327) - Tint = 15000 ms -16 bit - Rhythm = 16964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,15000,65535,242,0,0,125,7,10,3,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 15000 ms -20 bit - Rhythm = 16964 ms
2,2,0,0,0,57,240,0,327,4095,3480,1,0,15000,65535,242,0,0,125,7,10,7,0 # NADIR: Horizontal Bin (57:240;0:327)-Tint = 15000 ms -20 bit - Rhythm = 16964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,15000,65535,242,0,0,125,7,10,3,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 15000 ms -20 bit - Rhythm = 16964 ms
2,2,0,0,0,57,240,0,1047,4095,3480,1,0,15000,65535,242,0,0,125,7,10,15,0 # NADIR: Horizontal Bin (57:240;0:1047)-Tint = 15000 ms -20 bit - Rhythm = 16964 ms
2,1,0,0,0,130,210,0,1047,4095,3480,1,1121,3000,361,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (130:210;0:1047) -Tint = 3000 ms -20 bit - Rhythm = 5000 ms
2,1,0,0,0,130,210,0,1047,4095,3480,1,3621,3000,241,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (130:210;0:1047) -Tint = 3000 ms -20 bit - Rhythm = 7500 ms
2,1,0,0,0,130,210,0,1047,4095,3480,1,11121,3000,121,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (130:210;0:1047) -Tint = 3000 ms -20 bit - Rhythm = 15000 ms
2,1,0,0,0,130,210,0,1047,4095,3480,1,1621,5000,241,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (130:210;0:1047) -Tint = 5000 ms -20 bit - Rhythm = 7500 ms
2,1,0,0,0,130,210,0,1047,4095,3480,1,9121,5000,121,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (130:210;0:1047) -Tint = 5000 ms -20 bit - Rhythm = 15000 ms
2,1,0,0,0,130,210,0,1047,4095,3480,1,0,7000,229,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (130:210;0:1047) -Tint = 7000 ms -20 bit - Rhythm = 7879 ms
2,1,0,0,0,130,210,0,1047,4095,3480,1,7121,7000,121,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (130:210;0:1047) -Tint = 7000 ms -20 bit - Rhythm = 15000 ms
