MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2023 SEP 12 20:21:00,75.3577,78.4946,312.8292,14.9328,57.9419,8.0403e-15,57.9419,2023 SEP 12 20:12:00,74.9591,78.3601,433.5351,14.7778,57.2393,1.3737,57.8095
2023 SEP 13 01:57:00,73.8417,-1.8801,313.7035,15.025,57.2914,1.4312e-14,57.2914,2023 SEP 13 02:06:00,75.3751,-6.4703,433.9726,14.865,57.786,0.038838,57.7618
2023 SEP 16 01:00:00,74.3009,40.2778,314.0559,14.9914,57.7656,1.9735e-14,57.7656,2023 SEP 16 00:51:00,75.4472,36.2643,433.3965,14.5778,57.3619,1.0244,57.9164
2023 SEP 16 17:51:00,78.2691,151.3071,317.3355,14.7939,59.9332,1.698e-14,59.9332,2023 SEP 16 18:33:00,75.898,146.6921,433.4627,15.1678,59.3476,0.24188,59.4751
2023 SEP 17 14:24:00,75.1463,-146.1729,313.6096,14.9642,58.3801,2.7818e-14,58.3801,2023 SEP 17 14:12:00,75.8233,-144.2204,434.0198,14.8997,58.6353,0.1839,58.7155
2023 SEP 20 13:27:00,75.4786,-103.8888,313.1725,14.9389,58.8397,1.0668e-14,58.8397,2023 SEP 20 12:57:00,75.7235,-101.6571,435.5009,14.6011,58.1006,0.81627,58.6635
2023 SEP 20 19:03:00,73.9644,175.8053,314.8178,15.0358,58.2015,2.0366e-14,58.2015,2023 SEP 20 18:51:00,75.8449,174.9021,432.6609,14.7808,58.6771,0.1289,58.7171
2023 SEP 21 11:54:00,77.9887,-73.6256,315.0309,14.8078,60.2872,2.5753e-14,60.2872,2023 SEP 21 12:33:00,75.2764,-75.7086,434.7184,15.3017,59.8963,0.11669,59.9515
2023 SEP 22 08:27:00,75.0069,-10.7174,314.7539,15.0039,58.926,7.6371e-15,58.926,2023 SEP 22 08:12:00,75.4523,-5.9914,432.8668,15.0756,59.4133,0.12036,59.4609
2023 SEP 23 23:42:00,72.2662,137.7415,314.7011,15.1047,57.7682,3.7767e-14,57.7682,2023 SEP 23 23:30:00,75.2605,134.066,434.4745,14.6653,58.3274,1.897,59.9322
2023 SEP 25 07:30:00,75.6425,31.1528,314.2905,14.9511,59.5201,1.9149e-14,59.5201,2023 SEP 25 06:57:00,75.1725,35.8424,433.7098,14.7286,58.5894,0.07556,58.5145
2023 SEP 25 13:06:00,73.7225,-49.017,312.8215,15.0572,58.6601,2.5888e-14,58.6601,2023 SEP 25 12:51:00,74.7296,-47.0768,433.7097,14.9433,58.9351,0.11509,58.9739
2023 SEP 27 08:06:00,73.6148,43.0697,313.8789,15.05,58.7821,9.1354e-15,58.7821,2023 SEP 27 08:06:00,73.2935,45.1318,433.4314,15.1875,59.0531,2.257,61.1113
2023 SEP 28 17:45:00,72.4462,-87.5246,313.628,15.0969,58.4031,9.0622e-15,58.4031,2023 SEP 28 17:30:00,73.892,-90.3232,434.7501,14.6669,57.9403,1.3302,59.1829
2023 SEP 29 03:06:00,72.8275,136.0016,314.8983,15.0994,58.6871,1.6905e-14,58.6871,2023 SEP 29 03:21:00,71.5357,137.6329,432.7762,15.4514,59.2953,0.079383,59.3409
2023 SEP 30 12:45:00,72.5681,4.9216,313.0928,15.1136,58.7546,3.7363e-14,58.7546,2023 SEP 30 12:45:00,72.3744,2.791,431.4938,14.9717,58.1363,0.091622,58.1636
2023 SEP 30 16:30:00,74.3461,-50.8675,312.9784,15.0444,59.6242,2.7955e-14,59.6242,2023 SEP 30 16:42:00,70.0357,-47.2407,433.2415,15.4808,58.855,0.06618,58.8973
2023 SEP 30 22:06:00,72.937,-132.0712,311.1665,15.0817,58.9117,1.6373e-14,58.9117,2023 SEP 30 22:36:00,69.5916,-132.4935,431.0868,15.5403,58.9342,0.063096,58.9783
