TC20 UVIS_COP_ROW,Dayside nadir observation number,Orbit type,Observation Mode,Comments
64,30,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,31,1,Dayside Nadir,UVIS Switch OFF
-1,32,1,Dayside Nadir,UVIS Switch OFF
72,33,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,34,1,Dayside Nadir,UVIS Switch OFF
-1,35,47,Dayside Nadir,UVIS Switch OFF
-1,36,14,Dayside Nadir,UVIS Switch OFF
-1,37,1,Dayside Nadir,UVIS Switch OFF
64,38,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,39,1,Dayside Nadir,UVIS Switch OFF
-1,40,14,Dayside Nadir,UVIS Switch OFF
72,41,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
72,42,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
79,43,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,44,14,Dayside Nadir,UVIS Switch OFF
-1,45,1,Dayside Nadir,UVIS Switch OFF
-1,46,1,Dayside Nadir,UVIS Switch OFF
-1,47,14,Dayside Nadir,UVIS Switch OFF
-1,48,1,Dayside Nadir,UVIS Switch OFF
-1,49,14,Dayside Nadir,UVIS Switch OFF
-1,50,1,Dayside Nadir,UVIS Switch OFF
-1,51,7,Dayside Nadir,UVIS Switch OFF
-1,52,14,Dayside Nadir,UVIS Switch OFF
68,53,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,54,1,Dayside Nadir,UVIS Switch OFF
79,55,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,56,14,Dayside Nadir,UVIS Switch OFF
72,57,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,58,14,Dayside Nadir,UVIS Switch OFF
-1,59,1,Dayside Nadir,UVIS Switch OFF
-1,60,1,Dayside Nadir,UVIS Switch OFF
-1,61,14,Dayside Nadir,UVIS Switch OFF
-1,62,14,Dayside Nadir,UVIS Switch OFF
72,63,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
64,64,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,65,1,Dayside Nadir,UVIS Switch OFF
72,66,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,67,14,Dayside Nadir,UVIS Switch OFF
-1,68,1,Dayside Nadir,UVIS Switch OFF
-1,69,14,Dayside Nadir,UVIS Switch OFF
-1,70,1,Dayside Nadir,UVIS Switch OFF
64,71,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,72,1,Dayside Nadir,UVIS Switch OFF
79,73,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,74,14,Dayside Nadir,UVIS Switch OFF
-1,75,1,Dayside Nadir,UVIS Switch OFF
-1,76,14,Dayside Nadir,UVIS Switch OFF
-1,77,1,Dayside Nadir,UVIS Switch OFF
-1,78,14,Dayside Nadir,UVIS Switch OFF
-1,79,1,Dayside Nadir,UVIS Switch OFF
-1,80,1,Dayside Nadir,UVIS Switch OFF
64,81,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,82,1,Dayside Nadir,UVIS Switch OFF
-1,83,14,Dayside Nadir,UVIS Switch OFF
-1,84,1,Dayside Nadir,UVIS Switch OFF
-1,85,14,Dayside Nadir,UVIS Switch OFF
-1,86,14,Dayside Nadir,UVIS Switch OFF
-1,87,14,Dayside Nadir,UVIS Switch OFF
-1,88,1,Dayside Nadir,UVIS Switch OFF
-1,89,3,Dayside Nadir,UVIS Switch OFF
-1,90,1,Dayside Nadir,UVIS Switch OFF
-1,91,47,Dayside Nadir,UVIS Switch OFF
-1,92,14,Dayside Nadir,UVIS Switch OFF
72,93,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,94,1,Dayside Nadir,UVIS Switch OFF
64,95,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,96,1,Dayside Nadir,UVIS Switch OFF
-1,97,14,Dayside Nadir,UVIS Switch OFF
-1,98,14,Dayside Nadir,UVIS Switch OFF
-1,99,1,Dayside Nadir,UVIS Switch OFF
-1,100,3,Dayside Nadir,UVIS Switch OFF
-1,101,1,Dayside Nadir,UVIS Switch OFF
-1,102,1,Dayside Nadir,UVIS Switch OFF
-1,103,47,Dayside Nadir,UVIS Switch OFF
-1,104,14,Dayside Nadir,UVIS Switch OFF
-1,105,1,Dayside Nadir,UVIS Switch OFF
64,106,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,107,1,Dayside Nadir,UVIS Switch OFF
-1,108,14,Dayside Nadir,UVIS Switch OFF
145,109,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 31041 ms
-1,110,1,Dayside Nadir,UVIS Switch OFF
-1,111,14,Dayside Nadir,UVIS Switch OFF
-1,112,1,Dayside Nadir,UVIS Switch OFF
-1,113,14,Dayside Nadir,UVIS Switch OFF
72,114,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
64,115,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,116,1,Dayside Nadir,UVIS Switch OFF
72,117,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,118,14,Dayside Nadir,UVIS Switch OFF
-1,119,47,Dayside Nadir,UVIS Switch OFF
-1,120,1,Dayside Nadir,UVIS Switch OFF
79,121,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,122,1,Dayside Nadir,UVIS Switch OFF
72,123,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
64,124,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
72,125,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,126,1,Dayside Nadir,UVIS Switch OFF
-1,127,14,Dayside Nadir,UVIS Switch OFF
-1,128,1,Dayside Nadir,UVIS Switch OFF
-1,129,14,Dayside Nadir,UVIS Switch OFF
-1,130,1,Dayside Nadir,UVIS Switch OFF
72,131,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
64,132,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
68,133,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
72,134,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,135,1,Dayside Nadir,UVIS Switch OFF
-1,136,14,Dayside Nadir,UVIS Switch OFF
-1,137,14,Dayside Nadir,UVIS Switch OFF
72,138,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,139,14,Dayside Nadir,UVIS Switch OFF
64,140,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,141,1,Dayside Nadir,UVIS Switch OFF
-1,142,14,Dayside Nadir,UVIS Switch OFF
72,143,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,144,14,Dayside Nadir,UVIS Switch OFF
-1,145,1,Dayside Nadir,UVIS Switch OFF
72,146,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
72,147,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,148,1,Dayside Nadir,UVIS Switch OFF
-1,149,14,Dayside Nadir,UVIS Switch OFF
-1,150,1,Dayside Nadir,UVIS Switch OFF
-1,151,1,Dayside Nadir,UVIS Switch OFF
-1,152,3,Dayside Nadir,UVIS Switch OFF
-1,153,1,Dayside Nadir,UVIS Switch OFF
-1,154,14,Dayside Nadir,UVIS Switch OFF
-1,155,1,Dayside Nadir,UVIS Switch OFF
64,156,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,157,1,Dayside Nadir,UVIS Switch OFF
-1,158,1,Dayside Nadir,UVIS Switch OFF
-1,159,14,Dayside Nadir,UVIS Switch OFF
-1,160,1,Dayside Nadir,UVIS Switch OFF
68,161,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,162,1,Dayside Nadir,UVIS Switch OFF
-1,163,3,Dayside Nadir,UVIS Switch OFF
72,164,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,165,1,Dayside Nadir,UVIS Switch OFF
-1,166,14,Dayside Nadir,UVIS Switch OFF
-1,167,1,Dayside Nadir,UVIS Switch OFF
-1,168,14,Dayside Nadir,UVIS Switch OFF
-1,169,1,Dayside Nadir,UVIS Switch OFF
-1,170,1,Dayside Nadir,UVIS Switch OFF
-1,171,14,Dayside Nadir,UVIS Switch OFF
-1,172,14,Dayside Nadir,UVIS Switch OFF
64,173,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,174,1,Dayside Nadir,UVIS Switch OFF
-1,175,14,Dayside Nadir,UVIS Switch OFF
-1,176,47,Dayside Nadir,UVIS Switch OFF
68,177,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,178,14,Dayside Nadir,UVIS Switch OFF
-1,179,1,Dayside Nadir,UVIS Switch OFF
-1,180,1,Dayside Nadir,UVIS Switch OFF
-1,181,14,Dayside Nadir,UVIS Switch OFF
-1,182,47,Dayside Nadir,UVIS Switch OFF
-1,183,1,Dayside Nadir,UVIS Switch OFF
-1,184,14,Dayside Nadir,UVIS Switch OFF
-1,185,1,Dayside Nadir,UVIS Switch OFF
64,186,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,187,14,Dayside Nadir,UVIS Switch OFF
-1,188,47,Dayside Nadir,UVIS Switch OFF
-1,189,14,Dayside Nadir,UVIS Switch OFF
-1,190,1,Dayside Nadir,UVIS Switch OFF
-1,191,1,Dayside Nadir,UVIS Switch OFF
-1,192,14,Dayside Nadir,UVIS Switch OFF
79,193,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,194,47,Dayside Nadir,UVIS Switch OFF
-1,195,14,Dayside Nadir,UVIS Switch OFF
79,196,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
64,197,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,198,1,Dayside Nadir,UVIS Switch OFF
79,199,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,200,14,Dayside Nadir,UVIS Switch OFF
145,201,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 31041 ms
-1,202,14,Dayside Nadir,UVIS Switch OFF
72,203,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,204,1,Dayside Nadir,UVIS Switch OFF
-1,205,14,Dayside Nadir,UVIS Switch OFF
-1,206,14,Dayside Nadir,UVIS Switch OFF
-1,207,1,Dayside Nadir,UVIS Switch OFF
64,208,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,209,1,Dayside Nadir,UVIS Switch OFF
-1,210,1,Dayside Nadir,UVIS Switch OFF
-1,211,14,Dayside Nadir,UVIS Switch OFF
72,212,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,213,1,Dayside Nadir,UVIS Switch OFF
79,214,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
72,215,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
68,216,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,217,1,Dayside Nadir,UVIS Switch OFF
72,218,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,219,1,Dayside Nadir,UVIS Switch OFF
-1,220,14,Dayside Nadir,UVIS Switch OFF
-1,221,1,Dayside Nadir,UVIS Switch OFF
72,222,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,223,1,Dayside Nadir,UVIS Switch OFF
64,224,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,225,14,Dayside Nadir,UVIS Switch OFF
-1,226,1,Dayside Nadir,UVIS Switch OFF
-1,227,1,Dayside Nadir,UVIS Switch OFF
-1,228,14,Dayside Nadir,UVIS Switch OFF
-1,229,1,Dayside Nadir,UVIS Switch OFF
-1,230,14,Dayside Nadir,UVIS Switch OFF
-1,231,14,Dayside Nadir,UVIS Switch OFF
-1,232,1,Dayside Nadir,UVIS Switch OFF
-1,233,1,Dayside Nadir,UVIS Switch OFF
-1,234,14,Dayside Nadir,UVIS Switch OFF
-1,235,1,Dayside Nadir,UVIS Switch OFF
-1,236,14,Dayside Nadir,UVIS Switch OFF
-1,237,3,Dayside Nadir,UVIS Switch OFF
-1,238,1,Dayside Nadir,UVIS Switch OFF
72,239,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,240,14,Dayside Nadir,UVIS Switch OFF
-1,241,1,Dayside Nadir,UVIS Switch OFF
-1,242,14,Dayside Nadir,UVIS Switch OFF
-1,243,14,Dayside Nadir,UVIS Switch OFF
-1,244,1,Dayside Nadir,UVIS Switch OFF
64,245,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,246,1,Dayside Nadir,UVIS Switch OFF
-1,247,1,Dayside Nadir,UVIS Switch OFF
-1,248,14,Dayside Nadir,UVIS Switch OFF
72,249,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,250,1,Dayside Nadir,UVIS Switch OFF
-1,251,14,Dayside Nadir,UVIS Switch OFF
68,252,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
64,253,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,254,14,Dayside Nadir,UVIS Switch OFF
-1,255,1,Dayside Nadir,UVIS Switch OFF
-1,256,1,Dayside Nadir,UVIS Switch OFF
-1,257,14,Dayside Nadir,UVIS Switch OFF
-1,258,14,Dayside Nadir,UVIS Switch OFF
79,259,28,Dayside LIMB,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,260,14,Dayside Nadir,UVIS Switch OFF
72,261,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
79,262,28,Dayside LIMB,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,263,1,Dayside Nadir,UVIS Switch OFF
-1,264,14,Dayside Nadir,UVIS Switch OFF
-1,265,14,Dayside Nadir,UVIS Switch OFF
-1,266,14,Dayside Nadir,UVIS Switch OFF
-1,267,1,Dayside Nadir,UVIS Switch OFF
-1,268,14,Dayside Nadir,UVIS Switch OFF
-1,269,1,Dayside Nadir,UVIS Switch OFF
-1,270,1,Dayside Nadir,UVIS Switch OFF
68,271,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,272,1,Dayside Nadir,UVIS Switch OFF
-1,273,14,Dayside Nadir,UVIS Switch OFF
-1,274,1,Dayside Nadir,UVIS Switch OFF
72,275,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,276,1,Dayside Nadir,UVIS Switch OFF
79,277,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
72,278,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,279,1,Dayside Nadir,UVIS Switch OFF
-1,280,14,Dayside Nadir,UVIS Switch OFF
72,281,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
64,282,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,283,1,Dayside Nadir,UVIS Switch OFF
-1,284,1,Dayside Nadir,UVIS Switch OFF
-1,285,14,Dayside Nadir,UVIS Switch OFF
-1,286,1,Dayside Nadir,UVIS Switch OFF
72,287,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,288,1,Dayside Nadir,UVIS Switch OFF
79,289,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,290,14,Dayside Nadir,UVIS Switch OFF
72,291,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,292,14,Dayside Nadir,UVIS Switch OFF
-1,293,1,Dayside Nadir,UVIS Switch OFF
-1,294,1,Dayside Nadir,UVIS Switch OFF
145,295,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 31041 ms
-1,296,1,Dayside Nadir,UVIS Switch OFF
-1,297,14,Dayside Nadir,UVIS Switch OFF
-1,298,1,Dayside Nadir,UVIS Switch OFF
72,299,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,300,1,Dayside Nadir,UVIS Switch OFF
-1,301,1,Dayside Nadir,UVIS Switch OFF
64,302,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,303,1,Dayside Nadir,UVIS Switch OFF
-1,304,14,Dayside Nadir,UVIS Switch OFF
-1,305,1,Dayside Nadir,UVIS Switch OFF
72,306,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,307,1,Dayside Nadir,UVIS Switch OFF
-1,308,1,Dayside Nadir,UVIS Switch OFF
-1,309,14,Dayside Nadir,UVIS Switch OFF
-1,310,1,Dayside Nadir,UVIS Switch OFF
72,311,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,312,1,Dayside Nadir,UVIS Switch OFF
-1,313,14,Dayside Nadir,UVIS Switch OFF
-1,314,14,Dayside Nadir,UVIS Switch OFF
-1,315,1,Dayside Nadir,UVIS Switch OFF
-1,316,14,Dayside Nadir,UVIS Switch OFF
-1,317,1,Dayside Nadir,UVIS Switch OFF
-1,318,1,Dayside Nadir,UVIS Switch OFF
-1,319,14,Dayside Nadir,UVIS Switch OFF
-1,320,1,Dayside Nadir,UVIS Switch OFF
68,321,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
79,322,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
72,323,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,324,1,Dayside Nadir,UVIS Switch OFF
-1,325,1,Dayside Nadir,UVIS Switch OFF
-1,326,14,Dayside Nadir,UVIS Switch OFF
72,327,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,328,14,Dayside Nadir,UVIS Switch OFF
-1,329,1,Dayside Nadir,UVIS Switch OFF
-1,330,14,Dayside Nadir,UVIS Switch OFF
-1,331,1,Dayside Nadir,UVIS Switch OFF
72,332,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,333,14,Dayside Nadir,UVIS Switch OFF
-1,334,1,Dayside Nadir,UVIS Switch OFF
68,335,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,336,1,Dayside Nadir,UVIS Switch OFF
-1,337,1,Dayside Nadir,UVIS Switch OFF
-1,338,14,Dayside Nadir,UVIS Switch OFF
-1,339,1,Dayside Nadir,UVIS Switch OFF
-1,340,14,Dayside Nadir,UVIS Switch OFF
-1,341,1,Dayside Nadir,UVIS Switch OFF
