TC20 UVIS_COP_ROW,Dayside nadir observation number,Orbit type,Observation Mode,Comments
-1,52,14,Dayside Nadir,UVIS Switch OFF
-1,53,1,Dayside Nadir,UVIS Switch OFF
-1,54,14,Dayside Nadir,UVIS Switch OFF
-1,55,1,Dayside Nadir,UVIS Switch OFF
72,56,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,57,1,Dayside Nadir,UVIS Switch OFF
-1,58,1,Dayside Nadir,UVIS Switch OFF
-1,59,14,Dayside Nadir,UVIS Switch OFF
-1,60,1,Dayside Nadir,UVIS Switch OFF
79,61,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,62,1,Dayside Nadir,UVIS Switch OFF
-1,63,1,Dayside Nadir,UVIS Switch OFF
79,64,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
64,65,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
72,66,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,67,1,Dayside Nadir,UVIS Switch OFF
-1,68,14,Dayside Nadir,UVIS Switch OFF
-1,69,1,Dayside Nadir,UVIS Switch OFF
-1,70,1,Dayside Nadir,UVIS Switch OFF
-1,71,14,Dayside Nadir,UVIS Switch OFF
-1,72,14,Dayside Nadir,UVIS Switch OFF
64,73,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
72,74,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,75,1,Dayside Nadir,UVIS Switch OFF
-1,76,14,Dayside Nadir,UVIS Switch OFF
-1,77,14,Dayside Nadir,UVIS Switch OFF
-1,78,14,Dayside Nadir,UVIS Switch OFF
-1,79,1,Dayside Nadir,UVIS Switch OFF
-1,80,1,Dayside Nadir,UVIS Switch OFF
64,81,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
79,82,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,83,14,Dayside Nadir,UVIS Switch OFF
72,84,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,85,1,Dayside Nadir,UVIS Switch OFF
-1,86,14,Dayside Nadir,UVIS Switch OFF
-1,87,14,Dayside Nadir,UVIS Switch OFF
-1,88,14,Dayside Nadir,UVIS Switch OFF
-1,89,1,Dayside Nadir,UVIS Switch OFF
-1,90,7,Dayside Nadir,UVIS Switch OFF
64,91,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
72,92,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,93,1,Dayside Nadir,UVIS Switch OFF
79,94,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,95,1,Dayside Nadir,UVIS Switch OFF
72,96,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,97,1,Dayside Nadir,UVIS Switch OFF
-1,98,14,Dayside Nadir,UVIS Switch OFF
64,99,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,100,1,Dayside Nadir,UVIS Switch OFF
-1,101,1,Dayside Nadir,UVIS Switch OFF
145,102,7,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 31041 ms
-1,103,1,Dayside Nadir,UVIS Switch OFF
72,104,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,105,14,Dayside Nadir,UVIS Switch OFF
79,106,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,107,14,Dayside Nadir,UVIS Switch OFF
64,108,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,109,1,Dayside Nadir,UVIS Switch OFF
72,110,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
72,111,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,112,1,Dayside Nadir,UVIS Switch OFF
-1,113,14,Dayside Nadir,UVIS Switch OFF
-1,114,1,Dayside Nadir,UVIS Switch OFF
-1,115,1,Dayside Nadir,UVIS Switch OFF
72,116,47,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,117,14,Dayside Nadir,UVIS Switch OFF
-1,118,1,Dayside Nadir,UVIS Switch OFF
-1,119,14,Dayside Nadir,UVIS Switch OFF
64,120,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,121,1,Dayside Nadir,UVIS Switch OFF
-1,122,14,Dayside Nadir,UVIS Switch OFF
-1,123,14,Dayside Nadir,UVIS Switch OFF
79,124,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,125,14,Dayside Nadir,UVIS Switch OFF
-1,126,1,Dayside Nadir,UVIS Switch OFF
-1,127,14,Dayside Nadir,UVIS Switch OFF
-1,128,47,Dayside Nadir,UVIS Switch OFF
-1,129,1,Dayside Nadir,UVIS Switch OFF
-1,130,1,Dayside Nadir,UVIS Switch OFF
-1,131,14,Dayside Nadir,UVIS Switch OFF
-1,132,1,Dayside Nadir,UVIS Switch OFF
79,133,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
79,134,28,Dayside LIMB,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
68,135,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,136,1,Dayside Nadir,UVIS Switch OFF
-1,137,1,Dayside Nadir,UVIS Switch OFF
-1,138,14,Dayside Nadir,UVIS Switch OFF
79,139,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,140,14,Dayside Nadir,UVIS Switch OFF
64,141,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,142,1,Dayside Nadir,UVIS Switch OFF
-1,143,14,Dayside Nadir,UVIS Switch OFF
72,144,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,145,14,Dayside Nadir,UVIS Switch OFF
72,146,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,147,1,Dayside Nadir,UVIS Switch OFF
-1,148,14,Dayside Nadir,UVIS Switch OFF
-1,149,14,Dayside Nadir,UVIS Switch OFF
-1,150,1,Dayside Nadir,UVIS Switch OFF
-1,151,14,Dayside Nadir,UVIS Switch OFF
-1,152,1,Dayside Nadir,UVIS Switch OFF
72,153,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,154,1,Dayside Nadir,UVIS Switch OFF
-1,155,1,Dayside Nadir,UVIS Switch OFF
64,156,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
79,157,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,158,14,Dayside Nadir,UVIS Switch OFF
-1,159,1,Dayside Nadir,UVIS Switch OFF
-1,160,14,Dayside Nadir,UVIS Switch OFF
-1,161,47,Dayside Nadir,UVIS Switch OFF
-1,162,1,Dayside Nadir,UVIS Switch OFF
-1,163,1,Dayside Nadir,UVIS Switch OFF
-1,164,14,Dayside Nadir,UVIS Switch OFF
68,165,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
64,166,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,167,1,Dayside Nadir,UVIS Switch OFF
68,168,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,169,14,Dayside Nadir,UVIS Switch OFF
-1,170,1,Dayside Nadir,UVIS Switch OFF
-1,171,14,Dayside Nadir,UVIS Switch OFF
-1,172,14,Dayside Nadir,UVIS Switch OFF
68,173,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,174,1,Dayside Nadir,UVIS Switch OFF
-1,175,1,Dayside Nadir,UVIS Switch OFF
-1,176,14,Dayside Nadir,UVIS Switch OFF
-1,177,1,Dayside Nadir,UVIS Switch OFF
79,178,47,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,179,14,Dayside Nadir,UVIS Switch OFF
-1,180,1,Dayside Nadir,UVIS Switch OFF
-1,181,14,Dayside Nadir,UVIS Switch OFF
-1,182,1,Dayside Nadir,UVIS Switch OFF
-1,183,1,Dayside Nadir,UVIS Switch OFF
-1,184,14,Dayside Nadir,UVIS Switch OFF
-1,185,14,Dayside Nadir,UVIS Switch OFF
72,186,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
68,187,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
72,188,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,189,14,Dayside Nadir,UVIS Switch OFF
79,190,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,191,1,Dayside Nadir,UVIS Switch OFF
-1,192,1,Dayside Nadir,UVIS Switch OFF
-1,193,14,Dayside Nadir,UVIS Switch OFF
145,194,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 31041 ms
-1,195,14,Dayside Nadir,UVIS Switch OFF
-1,196,14,Dayside Nadir,UVIS Switch OFF
-1,197,1,Dayside Nadir,UVIS Switch OFF
72,198,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,199,14,Dayside Nadir,UVIS Switch OFF
-1,200,1,Dayside Nadir,UVIS Switch OFF
72,201,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
68,202,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,203,1,Dayside Nadir,UVIS Switch OFF
-1,204,1,Dayside Nadir,UVIS Switch OFF
-1,205,14,Dayside Nadir,UVIS Switch OFF
-1,206,1,Dayside Nadir,UVIS Switch OFF
-1,207,14,Dayside Nadir,UVIS Switch OFF
-1,208,14,Dayside Nadir,UVIS Switch OFF
-1,209,1,Dayside Nadir,UVIS Switch OFF
68,210,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,211,1,Dayside Nadir,UVIS Switch OFF
-1,212,1,Dayside Nadir,UVIS Switch OFF
-1,213,14,Dayside Nadir,UVIS Switch OFF
79,214,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,215,1,Dayside Nadir,UVIS Switch OFF
68,216,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,217,1,Dayside Nadir,UVIS Switch OFF
-1,218,14,Dayside Nadir,UVIS Switch OFF
-1,219,1,Dayside Nadir,UVIS Switch OFF
-1,220,14,Dayside Nadir,UVIS Switch OFF
-1,221,1,Dayside Nadir,UVIS Switch OFF
-1,222,14,Dayside Nadir,UVIS Switch OFF
-1,223,14,Dayside Nadir,UVIS Switch OFF
-1,224,1,Dayside Nadir,UVIS Switch OFF
-1,225,14,Dayside Nadir,UVIS Switch OFF
-1,226,1,Dayside Nadir,UVIS Switch OFF
-1,227,1,Dayside Nadir,UVIS Switch OFF
72,228,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,229,14,Dayside Nadir,UVIS Switch OFF
-1,230,1,Dayside Nadir,UVIS Switch OFF
-1,231,14,Dayside Nadir,UVIS Switch OFF
-1,232,1,Dayside Nadir,UVIS Switch OFF
-1,233,1,Dayside Nadir,UVIS Switch OFF
72,234,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
68,235,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,236,1,Dayside Nadir,UVIS Switch OFF
72,237,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,238,1,Dayside Nadir,UVIS Switch OFF
72,239,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,240,1,Dayside Nadir,UVIS Switch OFF
68,241,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,242,1,Dayside Nadir,UVIS Switch OFF
-1,243,14,Dayside Nadir,UVIS Switch OFF
-1,244,1,Dayside Nadir,UVIS Switch OFF
-1,245,14,Dayside Nadir,UVIS Switch OFF
-1,246,1,Dayside Nadir,UVIS Switch OFF
79,247,47,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
72,248,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,249,1,Dayside Nadir,UVIS Switch OFF
-1,250,1,Dayside Nadir,UVIS Switch OFF
68,251,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,252,1,Dayside Nadir,UVIS Switch OFF
-1,253,47,Dayside Nadir,UVIS Switch OFF
68,254,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,255,14,Dayside Nadir,UVIS Switch OFF
-1,256,1,Dayside Nadir,UVIS Switch OFF
-1,257,14,Dayside Nadir,UVIS Switch OFF
-1,258,1,Dayside Nadir,UVIS Switch OFF
79,259,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,260,1,Dayside Nadir,UVIS Switch OFF
72,261,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
68,262,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,263,1,Dayside Nadir,UVIS Switch OFF
72,264,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,265,1,Dayside Nadir,UVIS Switch OFF
-1,266,14,Dayside Nadir,UVIS Switch OFF
72,267,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,268,1,Dayside Nadir,UVIS Switch OFF
-1,269,1,Dayside Nadir,UVIS Switch OFF
-1,270,1,Dayside Nadir,UVIS Switch OFF
-1,271,1,Dayside Nadir,UVIS Switch OFF
72,272,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,273,1,Dayside Nadir,UVIS Switch OFF
-1,274,1,Dayside Nadir,UVIS Switch OFF
72,275,5,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,276,5,Dayside Nadir,UVIS Switch OFF
-1,277,5,Dayside Nadir,UVIS Switch OFF
-1,278,5,Dayside Nadir,UVIS Switch OFF
72,279,5,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,280,14,Dayside Nadir,UVIS Switch OFF
-1,281,14,Dayside Nadir,UVIS Switch OFF
72,282,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,283,5,Dayside Nadir,UVIS Switch OFF
72,284,5,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,285,5,Dayside Nadir,UVIS Switch OFF
-1,286,5,Dayside Nadir,UVIS Switch OFF
72,287,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,288,5,Dayside Nadir,UVIS Switch OFF
-1,289,5,Dayside Nadir,UVIS Switch OFF
145,290,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 31041 ms
-1,291,14,Dayside Nadir,UVIS Switch OFF
-1,292,14,Dayside Nadir,UVIS Switch OFF
-1,293,14,Dayside Nadir,UVIS Switch OFF
72,294,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,295,14,Dayside Nadir,UVIS Switch OFF
72,296,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,297,14,Dayside Nadir,UVIS Switch OFF
79,298,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,299,14,Dayside Nadir,UVIS Switch OFF
72,300,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,301,14,Dayside Nadir,UVIS Switch OFF
-1,302,14,Dayside Nadir,UVIS Switch OFF
72,303,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,304,14,Dayside Nadir,UVIS Switch OFF
-1,305,14,Dayside Nadir,UVIS Switch OFF
72,306,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,307,14,Dayside Nadir,UVIS Switch OFF
-1,308,14,Dayside Nadir,UVIS Switch OFF
-1,309,14,Dayside Nadir,UVIS Switch OFF
-1,310,14,Dayside Nadir,UVIS Switch OFF
72,311,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,312,14,Dayside Nadir,UVIS Switch OFF
-1,313,14,Dayside Nadir,UVIS Switch OFF
-1,314,14,Dayside Nadir,UVIS Switch OFF
-1,315,14,Dayside Nadir,UVIS Switch OFF
-1,316,47,Dayside Nadir,UVIS Switch OFF
-1,317,14,Dayside Nadir,UVIS Switch OFF
-1,318,14,Dayside Nadir,UVIS Switch OFF
-1,319,14,Dayside Nadir,UVIS Switch OFF
-1,320,14,Dayside Nadir,UVIS Switch OFF
-1,321,14,Dayside Nadir,UVIS Switch OFF
79,322,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
72,323,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,324,14,Dayside Nadir,UVIS Switch OFF
-1,325,14,Dayside Nadir,UVIS Switch OFF
-1,326,14,Dayside Nadir,UVIS Switch OFF
-1,327,14,Dayside Nadir,UVIS Switch OFF
-1,328,47,Dayside Nadir,UVIS Switch OFF
68,329,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,330,14,Dayside Nadir,UVIS Switch OFF
68,331,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
72,332,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,333,14,Dayside Nadir,UVIS Switch OFF
-1,334,47,Dayside Nadir,UVIS Switch OFF
-1,335,14,Dayside Nadir,UVIS Switch OFF
-1,336,14,Dayside Nadir,UVIS Switch OFF
79,337,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,338,14,Dayside Nadir,UVIS Switch OFF
72,339,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,340,14,Dayside Nadir,UVIS Switch OFF
-1,341,14,Dayside Nadir,UVIS Switch OFF
