TC20 UVIS_COP_ROW,Ingress solar occultation observation number,Orbit type,Observation Mode,Comments
391,93,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
-1,94,1,Ingress Occultation,UVIS Switch OFF
-1,95,1,Ingress Occultation,UVIS Switch OFF
391,96,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
-1,97,1,Ingress Occultation,UVIS Switch OFF
-1,98,1,Ingress Occultation,UVIS Switch OFF
-1,99,1,Ingress Occultation,UVIS Switch OFF
391,100,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
364,101,1,Ingress Occultation,# SO: Full Frame (135:205;0:1047) - Tint = 75 ms -16 bit - Rhythm = 3574 ms
-1,102,1,Ingress Occultation,UVIS Switch OFF
391,103,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
364,104,1,Ingress Occultation,# SO: Full Frame (135:205;0:1047) - Tint = 75 ms -16 bit - Rhythm = 3574 ms
-1,105,1,Ingress Occultation,UVIS Switch OFF
-1,106,1,Ingress Occultation,UVIS Switch OFF
391,107,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
-1,108,1,Ingress Occultation,UVIS Switch OFF
-1,109,1,Ingress Occultation,UVIS Switch OFF
-1,110,1,Ingress Occultation,UVIS Switch OFF
391,111,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
-1,112,1,Ingress Occultation,UVIS Switch OFF
-1,113,1,Ingress Occultation,UVIS Switch OFF
391,114,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
-1,115,1,Ingress Occultation,UVIS Switch OFF
-1,116,1,Ingress Occultation,UVIS Switch OFF
-1,117,1,Ingress Occultation,UVIS Switch OFF
391,118,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
-1,119,1,Ingress Occultation,UVIS Switch OFF
-1,120,1,Ingress Occultation,UVIS Switch OFF
-1,121,1,Ingress Occultation,UVIS Switch OFF
391,122,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
-1,123,1,Ingress Occultation,UVIS Switch OFF
-1,124,1,Ingress Occultation,UVIS Switch OFF
-1,125,1,Ingress Occultation,UVIS Switch OFF
391,126,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
-1,127,1,Ingress Occultation,UVIS Switch OFF
-1,128,1,Ingress Occultation,UVIS Switch OFF
-1,129,1,Ingress Occultation,UVIS Switch OFF
391,130,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
-1,131,1,Ingress Occultation,UVIS Switch OFF
-1,132,1,Ingress Occultation,UVIS Switch OFF
-1,133,1,Ingress Occultation,UVIS Switch OFF
391,134,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
-1,135,1,Ingress Occultation,UVIS Switch OFF
-1,136,1,Ingress Occultation,UVIS Switch OFF
-1,137,1,Ingress Occultation,UVIS Switch OFF
391,138,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
-1,139,1,Ingress Occultation,UVIS Switch OFF
-1,140,1,Ingress Occultation,UVIS Switch OFF
-1,141,1,Ingress Occultation,UVIS Switch OFF
391,142,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
364,143,1,Ingress Occultation,# SO: Full Frame (135:205;0:1047) - Tint = 75 ms -16 bit - Rhythm = 3574 ms
-1,144,1,Ingress Occultation,UVIS Switch OFF
-1,145,1,Ingress Occultation,UVIS Switch OFF
391,146,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
364,147,1,Ingress Occultation,# SO: Full Frame (135:205;0:1047) - Tint = 75 ms -16 bit - Rhythm = 3574 ms
-1,148,1,Ingress Occultation,UVIS Switch OFF
-1,149,1,Ingress Occultation,UVIS Switch OFF
391,150,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
-1,151,1,Ingress Occultation,UVIS Switch OFF
-1,152,1,Ingress Occultation,UVIS Switch OFF
-1,153,1,Ingress Occultation,UVIS Switch OFF
391,154,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
-1,155,1,Ingress Occultation,UVIS Switch OFF
-1,156,1,Ingress Occultation,UVIS Switch OFF
-1,157,1,Ingress Occultation,UVIS Switch OFF
391,158,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
-1,159,1,Ingress Occultation,UVIS Switch OFF
-1,160,1,Ingress Occultation,UVIS Switch OFF
-1,161,1,Ingress Occultation,UVIS Switch OFF
391,162,1,Ingress Occultation,# SO: Horizontal Bin (135:205;0:1047)-Tint = 75 ms -20 bit - Rhythm = 1134 ms
