TC20 UVIS_COP_ROW,Dayside nadir observation number,Orbit type,Observation Mode,Comments
-1,69,14,Dayside Nadir,UVIS Switch OFF
-1,70,1,Dayside Nadir,UVIS Switch OFF
-1,71,14,Dayside Nadir,UVIS Switch OFF
72,72,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,73,1,Dayside Nadir,UVIS Switch OFF
-1,74,14,Dayside Nadir,UVIS Switch OFF
-1,75,1,Dayside Nadir,UVIS Switch OFF
-1,76,14,Dayside Nadir,UVIS Switch OFF
72,77,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,78,1,Dayside Nadir,UVIS Switch OFF
-1,79,14,Dayside Nadir,UVIS Switch OFF
-1,80,1,Dayside Nadir,UVIS Switch OFF
68,81,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,82,1,Dayside Nadir,UVIS Switch OFF
-1,83,1,Dayside Nadir,UVIS Switch OFF
68,84,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,85,1,Dayside Nadir,UVIS Switch OFF
-1,86,14,Dayside Nadir,UVIS Switch OFF
-1,87,14,Dayside Nadir,UVIS Switch OFF
-1,88,1,Dayside Nadir,UVIS Switch OFF
-1,89,14,Dayside Nadir,UVIS Switch OFF
-1,90,1,Dayside Nadir,UVIS Switch OFF
-1,91,1,Dayside Nadir,UVIS Switch OFF
-1,92,14,Dayside Nadir,UVIS Switch OFF
-1,93,1,Dayside Nadir,UVIS Switch OFF
79,94,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,95,1,Dayside Nadir,UVIS Switch OFF
-1,96,14,Dayside Nadir,UVIS Switch OFF
79,97,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
72,98,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
68,99,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,100,1,Dayside Nadir,UVIS Switch OFF
145,101,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 31041 ms
-1,102,1,Dayside Nadir,UVIS Switch OFF
-1,103,1,Dayside Nadir,UVIS Switch OFF
72,104,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,105,1,Dayside Nadir,UVIS Switch OFF
-1,106,1,Dayside Nadir,UVIS Switch OFF
-1,107,1,Dayside Nadir,UVIS Switch OFF
72,108,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,109,14,Dayside Nadir,UVIS Switch OFF
72,110,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,111,14,Dayside Nadir,UVIS Switch OFF
79,112,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,113,14,Dayside Nadir,UVIS Switch OFF
72,114,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
79,115,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
72,116,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,117,1,Dayside Nadir,UVIS Switch OFF
79,118,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,119,14,Dayside Nadir,UVIS Switch OFF
68,120,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,121,1,Dayside Nadir,UVIS Switch OFF
-1,122,1,Dayside Nadir,UVIS Switch OFF
-1,123,14,Dayside Nadir,UVIS Switch OFF
79,124,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,125,14,Dayside Nadir,UVIS Switch OFF
-1,126,1,Dayside Nadir,UVIS Switch OFF
-1,127,1,Dayside Nadir,UVIS Switch OFF
-1,128,14,Dayside Nadir,UVIS Switch OFF
-1,129,1,Dayside Nadir,UVIS Switch OFF
-1,130,14,Dayside Nadir,UVIS Switch OFF
72,131,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,132,1,Dayside Nadir,UVIS Switch OFF
-1,133,14,Dayside Nadir,UVIS Switch OFF
72,134,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
68,135,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,136,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,137,14,Dayside Nadir,UVIS Switch OFF
-1,138,1,Dayside Nadir,UVIS Switch OFF
-1,139,1,Dayside Nadir,UVIS Switch OFF
72,140,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,141,1,Dayside Nadir,UVIS Switch OFF
-1,142,14,Dayside Nadir,UVIS Switch OFF
72,143,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,144,14,Dayside Nadir,UVIS Switch OFF
-1,145,1,Dayside Nadir,UVIS Switch OFF
-1,146,1,Dayside Nadir,UVIS Switch OFF
-1,147,14,Dayside Nadir,UVIS Switch OFF
-1,148,1,Dayside Nadir,UVIS Switch OFF
72,149,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,150,1,Dayside Nadir,UVIS Switch OFF
-1,151,1,Dayside Nadir,UVIS Switch OFF
-1,152,14,Dayside Nadir,UVIS Switch OFF
-1,153,1,Dayside Nadir,UVIS Switch OFF
-1,154,14,Dayside Nadir,UVIS Switch OFF
-1,155,47,Dayside Nadir,UVIS Switch OFF
-1,156,1,Dayside Nadir,UVIS Switch OFF
-1,157,1,Dayside Nadir,UVIS Switch OFF
68,158,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,159,1,Dayside Nadir,UVIS Switch OFF
-1,160,14,Dayside Nadir,UVIS Switch OFF
-1,161,1,Dayside Nadir,UVIS Switch OFF
-1,162,14,Dayside Nadir,UVIS Switch OFF
-1,163,47,Dayside Nadir,UVIS Switch OFF
-1,164,1,Dayside Nadir,UVIS Switch OFF
-1,165,1,Dayside Nadir,UVIS Switch OFF
-1,166,14,Dayside Nadir,UVIS Switch OFF
-1,167,1,Dayside Nadir,UVIS Switch OFF
-1,168,14,Dayside Nadir,UVIS Switch OFF
-1,169,47,Dayside Nadir,UVIS Switch OFF
72,170,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,171,14,Dayside Nadir,UVIS Switch OFF
-1,172,14,Dayside Nadir,UVIS Switch OFF
-1,173,14,Dayside Nadir,UVIS Switch OFF
-1,174,1,Dayside Nadir,UVIS Switch OFF
79,175,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
68,176,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,177,1,Dayside Nadir,UVIS Switch OFF
-1,178,47,Dayside Nadir,UVIS Switch OFF
-1,179,14,Dayside Nadir,UVIS Switch OFF
-1,180,1,Dayside Nadir,UVIS Switch OFF
-1,181,1,Dayside Nadir,UVIS Switch OFF
-1,182,14,Dayside Nadir,UVIS Switch OFF
-1,183,1,Dayside Nadir,UVIS Switch OFF
79,184,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,185,14,Dayside Nadir,UVIS Switch OFF
-1,186,1,Dayside Nadir,UVIS Switch OFF
-1,187,1,Dayside Nadir,UVIS Switch OFF
-1,188,14,Dayside Nadir,UVIS Switch OFF
-1,189,1,Dayside Nadir,UVIS Switch OFF
-1,190,14,Dayside Nadir,UVIS Switch OFF
-1,191,14,Dayside Nadir,UVIS Switch OFF
-1,192,1,Dayside Nadir,UVIS Switch OFF
-1,193,14,Dayside Nadir,UVIS Switch OFF
-1,194,1,Dayside Nadir,UVIS Switch OFF
-1,195,1,Dayside Nadir,UVIS Switch OFF
68,196,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
72,197,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,198,1,Dayside Nadir,UVIS Switch OFF
-1,199,14,Dayside Nadir,UVIS Switch OFF
-1,200,1,Dayside Nadir,UVIS Switch OFF
-1,201,14,Dayside Nadir,UVIS Switch OFF
-1,202,14,Dayside Nadir,UVIS Switch OFF
-1,203,14,Dayside Nadir,UVIS Switch OFF
-1,204,1,Dayside Nadir,UVIS Switch OFF
-1,205,1,Dayside Nadir,UVIS Switch OFF
-1,206,14,Dayside Nadir,UVIS Switch OFF
-1,207,1,Dayside Nadir,UVIS Switch OFF
-1,208,47,Dayside Nadir,UVIS Switch OFF
-1,209,14,Dayside Nadir,UVIS Switch OFF
-1,210,1,Dayside Nadir,UVIS Switch OFF
-1,211,1,Dayside Nadir,UVIS Switch OFF
145,212,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 31041 ms
-1,213,1,Dayside Nadir,UVIS Switch OFF
-1,214,14,Dayside Nadir,UVIS Switch OFF
-1,215,14,Dayside Nadir,UVIS Switch OFF
-1,216,1,Dayside Nadir,UVIS Switch OFF
-1,217,1,Dayside Nadir,UVIS Switch OFF
68,218,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,219,1,Dayside Nadir,UVIS Switch OFF
-1,220,47,Dayside Nadir,UVIS Switch OFF
-1,221,14,Dayside Nadir,UVIS Switch OFF
-1,222,1,Dayside Nadir,UVIS Switch OFF
-1,223,14,Dayside Nadir,UVIS Switch OFF
-1,224,1,Dayside Nadir,UVIS Switch OFF
-1,225,1,Dayside Nadir,UVIS Switch OFF
-1,226,14,Dayside Nadir,UVIS Switch OFF
72,227,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,228,1,Dayside Nadir,UVIS Switch OFF
79,229,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,230,1,Dayside Nadir,UVIS Switch OFF
-1,231,14,Dayside Nadir,UVIS Switch OFF
-1,232,14,Dayside Nadir,UVIS Switch OFF
-1,233,1,Dayside Nadir,UVIS Switch OFF
-1,234,14,Dayside Nadir,UVIS Switch OFF
-1,235,1,Dayside Nadir,UVIS Switch OFF
-1,236,3,Dayside Nadir,UVIS Switch OFF
-1,237,1,Dayside Nadir,UVIS Switch OFF
-1,238,14,Dayside Nadir,UVIS Switch OFF
72,239,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,240,14,Dayside Nadir,UVIS Switch OFF
-1,241,1,Dayside Nadir,UVIS Switch OFF
-1,242,14,Dayside Nadir,UVIS Switch OFF
72,243,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,244,14,Dayside Nadir,UVIS Switch OFF
-1,245,1,Dayside Nadir,UVIS Switch OFF
-1,246,14,Dayside Nadir,UVIS Switch OFF
79,247,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,248,14,Dayside Nadir,UVIS Switch OFF
-1,249,1,Dayside Nadir,UVIS Switch OFF
-1,250,47,Dayside Nadir,UVIS Switch OFF
-1,251,14,Dayside Nadir,UVIS Switch OFF
-1,252,1,Dayside Nadir,UVIS Switch OFF
-1,253,14,Dayside Nadir,UVIS Switch OFF
-1,254,1,Dayside Nadir,UVIS Switch OFF
68,255,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,256,14,Dayside Nadir,UVIS Switch OFF
-1,257,14,Dayside Nadir,UVIS Switch OFF
68,258,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,259,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
72,260,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,261,14,Dayside Nadir,UVIS Switch OFF
-1,262,1,Dayside Nadir,UVIS Switch OFF
72,263,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,264,14,Dayside Nadir,UVIS Switch OFF
-1,265,1,Dayside Nadir,UVIS Switch OFF
-1,266,14,Dayside Nadir,UVIS Switch OFF
-1,267,1,Dayside Nadir,UVIS Switch OFF
-1,268,1,Dayside Nadir,UVIS Switch OFF
72,269,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,270,1,Dayside Nadir,UVIS Switch OFF
68,271,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,272,1,Dayside Nadir,UVIS Switch OFF
68,273,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
79,274,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
72,275,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
68,276,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
79,277,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
68,278,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,279,1,Dayside Nadir,UVIS Switch OFF
-1,280,1,Dayside Nadir,UVIS Switch OFF
-1,281,14,Dayside Nadir,UVIS Switch OFF
-1,282,1,Dayside Nadir,UVIS Switch OFF
-1,283,14,Dayside Nadir,UVIS Switch OFF
-1,284,1,Dayside Nadir,UVIS Switch OFF
-1,285,14,Dayside Nadir,UVIS Switch OFF
-1,286,1,Dayside Nadir,UVIS Switch OFF
-1,287,1,Dayside Nadir,UVIS Switch OFF
-1,288,1,Dayside Nadir,UVIS Switch OFF
-1,289,1,Dayside Nadir,UVIS Switch OFF
68,290,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,291,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,292,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,293,14,Dayside Nadir,UVIS Switch OFF
-1,294,1,Dayside Nadir,UVIS Switch OFF
68,295,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,296,1,Dayside Nadir,UVIS Switch OFF
68,297,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,298,14,Dayside Nadir,UVIS Switch OFF
-1,299,1,Dayside Nadir,UVIS Switch OFF
-1,300,14,Dayside Nadir,UVIS Switch OFF
-1,301,1,Dayside Nadir,UVIS Switch OFF
72,302,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
72,303,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,304,1,Dayside Nadir,UVIS Switch OFF
-1,305,14,Dayside Nadir,UVIS Switch OFF
72,306,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,307,14,Dayside Nadir,UVIS Switch OFF
-1,308,1,Dayside Nadir,UVIS Switch OFF
-1,309,3,Dayside Nadir,UVIS Switch OFF
68,310,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,311,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,312,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,313,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,314,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,315,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,316,1,Dayside Nadir,UVIS Switch OFF
-1,317,14,Dayside Nadir,UVIS Switch OFF
72,318,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
79,319,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,320,1,Dayside Nadir,UVIS Switch OFF
-1,321,1,Dayside Nadir,UVIS Switch OFF
79,322,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,323,1,Dayside Nadir,UVIS Switch OFF
72,324,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
79,325,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
68,326,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,327,1,Dayside Nadir,UVIS Switch OFF
68,328,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,329,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
145,330,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 31041 ms
-1,331,14,Dayside Nadir,UVIS Switch OFF
72,332,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,333,14,Dayside Nadir,UVIS Switch OFF
-1,334,1,Dayside Nadir,UVIS Switch OFF
-1,335,1,Dayside Nadir,UVIS Switch OFF
-1,336,14,Dayside Nadir,UVIS Switch OFF
-1,337,1,Dayside Nadir,UVIS Switch OFF
-1,338,14,Dayside Nadir,UVIS Switch OFF
-1,339,1,Dayside Nadir,UVIS Switch OFF
-1,340,1,Dayside Nadir,UVIS Switch OFF
-1,341,14,Dayside Nadir,UVIS Switch OFF
