TC20 UVIS_COP_ROW,Dayside nadir observation number,Orbit type,Observation Mode,Comments
72,159,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,160,1,Dayside Nadir,UVIS Switch OFF
-1,161,1,Dayside Nadir,UVIS Switch OFF
-1,162,14,Dayside Nadir,UVIS Switch OFF
-1,163,1,Dayside Nadir,UVIS Switch OFF
68,164,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,165,1,Dayside Nadir,UVIS Switch OFF
-1,166,3,Dayside Nadir,UVIS Switch OFF
-1,167,1,Dayside Nadir,UVIS Switch OFF
68,168,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,169,14,Dayside Nadir,UVIS Switch OFF
-1,170,1,Dayside Nadir,UVIS Switch OFF
-1,171,14,Dayside Nadir,UVIS Switch OFF
-1,172,14,Dayside Nadir,UVIS Switch OFF
-1,173,14,Dayside Nadir,UVIS Switch OFF
-1,174,1,Dayside Nadir,UVIS Switch OFF
-1,175,1,Dayside Nadir,UVIS Switch OFF
-1,176,14,Dayside Nadir,UVIS Switch OFF
72,177,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
68,178,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
72,179,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,180,1,Dayside Nadir,UVIS Switch OFF
-1,181,14,Dayside Nadir,UVIS Switch OFF
72,182,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
68,183,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,184,1,Dayside Nadir,UVIS Switch OFF
-1,185,14,Dayside Nadir,UVIS Switch OFF
68,186,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
79,187,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,188,14,Dayside Nadir,UVIS Switch OFF
-1,189,1,Dayside Nadir,UVIS Switch OFF
-1,190,14,Dayside Nadir,UVIS Switch OFF
-1,191,1,Dayside Nadir,UVIS Switch OFF
72,192,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,193,1,Dayside Nadir,UVIS Switch OFF
-1,194,1,Dayside Nadir,UVIS Switch OFF
-1,195,14,Dayside Nadir,UVIS Switch OFF
-1,196,1,Dayside Nadir,UVIS Switch OFF
72,197,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,198,1,Dayside Nadir,UVIS Switch OFF
-1,199,1,Dayside Nadir,UVIS Switch OFF
-1,200,14,Dayside Nadir,UVIS Switch OFF
68,201,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,202,3,Dayside Nadir,UVIS Switch OFF
145,203,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 31041 ms
-1,204,1,Dayside Nadir,UVIS Switch OFF
68,205,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,206,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,207,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,208,1,Dayside Nadir,UVIS Switch OFF
-1,209,14,Dayside Nadir,UVIS Switch OFF
72,210,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,211,1,Dayside Nadir,UVIS Switch OFF
72,212,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,213,1,Dayside Nadir,UVIS Switch OFF
-1,214,14,Dayside Nadir,UVIS Switch OFF
-1,215,1,Dayside Nadir,UVIS Switch OFF
-1,216,14,Dayside Nadir,UVIS Switch OFF
-1,217,1,Dayside Nadir,UVIS Switch OFF
-1,218,1,Dayside Nadir,UVIS Switch OFF
-1,219,14,Dayside Nadir,UVIS Switch OFF
68,220,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,221,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,222,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,223,1,Dayside Nadir,UVIS Switch OFF
-1,224,14,Dayside Nadir,UVIS Switch OFF
-1,225,1,Dayside Nadir,UVIS Switch OFF
68,226,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,227,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,228,1,Dayside Nadir,UVIS Switch OFF
-1,229,14,Dayside Nadir,UVIS Switch OFF
72,230,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,231,14,Dayside Nadir,UVIS Switch OFF
-1,232,1,Dayside Nadir,UVIS Switch OFF
-1,233,14,Dayside Nadir,UVIS Switch OFF
72,234,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,235,1,Dayside Nadir,UVIS Switch OFF
-1,236,14,Dayside Nadir,UVIS Switch OFF
68,237,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,238,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,239,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,240,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,241,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,242,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,243,14,Dayside Nadir,UVIS Switch OFF
-1,244,1,Dayside Nadir,UVIS Switch OFF
-1,245,14,Dayside Nadir,UVIS Switch OFF
-1,246,1,Dayside Nadir,UVIS Switch OFF
-1,247,1,Dayside Nadir,UVIS Switch OFF
-1,248,14,Dayside Nadir,UVIS Switch OFF
-1,249,1,Dayside Nadir,UVIS Switch OFF
-1,250,14,Dayside Nadir,UVIS Switch OFF
-1,251,1,Dayside Nadir,UVIS Switch OFF
-1,252,1,Dayside Nadir,UVIS Switch OFF
-1,253,14,Dayside Nadir,UVIS Switch OFF
72,254,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,255,14,Dayside Nadir,UVIS Switch OFF
-1,256,1,Dayside Nadir,UVIS Switch OFF
-1,257,14,Dayside Nadir,UVIS Switch OFF
-1,258,14,Dayside Nadir,UVIS Switch OFF
68,259,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
72,260,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,261,14,Dayside Nadir,UVIS Switch OFF
-1,262,1,Dayside Nadir,UVIS Switch OFF
-1,263,14,Dayside Nadir,UVIS Switch OFF
72,264,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,265,14,Dayside Nadir,UVIS Switch OFF
-1,266,1,Dayside Nadir,UVIS Switch OFF
-1,267,1,Dayside Nadir,UVIS Switch OFF
-1,268,14,Dayside Nadir,UVIS Switch OFF
-1,269,1,Dayside Nadir,UVIS Switch OFF
-1,270,14,Dayside Nadir,UVIS Switch OFF
-1,271,1,Dayside Nadir,UVIS Switch OFF
68,272,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
64,273,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,274,1,Dayside Nadir,UVIS Switch OFF
68,275,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,276,1,Dayside Nadir,UVIS Switch OFF
68,277,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,278,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,279,1,Dayside Nadir,UVIS Switch OFF
79,280,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,281,1,Dayside Nadir,UVIS Switch OFF
-1,282,14,Dayside Nadir,UVIS Switch OFF
-1,283,1,Dayside Nadir,UVIS Switch OFF
-1,284,1,Dayside Nadir,UVIS Switch OFF
-1,285,14,Dayside Nadir,UVIS Switch OFF
-1,286,1,Dayside Nadir,UVIS Switch OFF
-1,287,47,Dayside Nadir,UVIS Switch OFF
72,288,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
79,289,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
68,290,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,291,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,292,1,Dayside Nadir,UVIS Switch OFF
-1,293,14,Dayside Nadir,UVIS Switch OFF
68,294,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,295,1,Dayside Nadir,UVIS Switch OFF
72,296,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,297,1,Dayside Nadir,UVIS Switch OFF
-1,298,1,Dayside Nadir,UVIS Switch OFF
64,299,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,300,14,Dayside Nadir,UVIS Switch OFF
-1,301,1,Dayside Nadir,UVIS Switch OFF
-1,302,14,Dayside Nadir,UVIS Switch OFF
145,303,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 31041 ms
-1,304,1,Dayside Nadir,UVIS Switch OFF
-1,305,14,Dayside Nadir,UVIS Switch OFF
-1,306,14,Dayside Nadir,UVIS Switch OFF
79,307,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,308,14,Dayside Nadir,UVIS Switch OFF
-1,309,1,Dayside Nadir,UVIS Switch OFF
68,310,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
64,311,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
68,312,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,313,1,Dayside Nadir,UVIS Switch OFF
72,314,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
68,315,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,316,14,Dayside Nadir,UVIS Switch OFF
-1,317,47,Dayside Nadir,UVIS Switch OFF
-1,318,1,Dayside Nadir,UVIS Switch OFF
79,319,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,320,1,Dayside Nadir,UVIS Switch OFF
72,321,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
79,322,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
72,323,47,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,324,1,Dayside Nadir,UVIS Switch OFF
64,325,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,326,1,Dayside Nadir,UVIS Switch OFF
-1,327,1,Dayside Nadir,UVIS Switch OFF
-1,328,14,Dayside Nadir,UVIS Switch OFF
-1,329,14,Dayside Nadir,UVIS Switch OFF
-1,330,1,Dayside Nadir,UVIS Switch OFF
68,331,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,332,1,Dayside Nadir,UVIS Switch OFF
-1,333,1,Dayside Nadir,UVIS Switch OFF
-1,334,14,Dayside Nadir,UVIS Switch OFF
-1,335,47,Dayside Nadir,UVIS Switch OFF
-1,336,1,Dayside Nadir,UVIS Switch OFF
-1,337,3,Dayside Nadir,UVIS Switch OFF
-1,338,1,Dayside Nadir,UVIS Switch OFF
-1,339,14,Dayside Nadir,UVIS Switch OFF
-1,340,14,Dayside Nadir,UVIS Switch OFF
-1,341,1,Dayside Nadir,UVIS Switch OFF
