UTC Time,Longitude,Latitude,Local Solar Time,Emission Angle,Phase Angle,Solar Angle,Distance (km)
2016 NOV 27 00:55:10,-28.1,4.4,20:49:59,3.7,132.2,130.0,18956.6
2016 NOV 27 00:55:20,-28.1,4.4,20:50:06,3.7,132.2,130.0,18973.5
2016 NOV 27 00:55:30,-28.1,4.4,20:50:13,3.7,132.2,130.0,18990.5
2016 NOV 27 00:55:40,-28.1,4.4,20:50:19,3.7,132.2,130.0,19007.4
2016 NOV 27 00:55:50,-28.1,4.3,20:50:26,3.7,132.3,130.0,19024.3
2016 NOV 27 00:56:00,-28.1,4.3,20:50:33,3.7,132.3,130.1,19041.2
2016 NOV 27 00:56:10,-28.1,4.3,20:50:39,3.7,132.3,130.1,19058.1
2016 NOV 27 00:56:20,-28.1,4.3,20:50:46,3.7,132.3,130.1,19075.0
2016 NOV 27 00:56:30,-28.2,4.3,20:50:52,3.7,132.4,130.1,19091.9
2016 NOV 27 00:56:40,-28.2,4.3,20:50:59,3.7,132.4,130.2,19108.8
2016 NOV 27 00:56:50,-28.2,4.3,20:51:05,3.7,132.4,130.2,19125.6
2016 NOV 27 00:57:00,-28.2,4.3,20:51:12,3.7,132.4,130.2,19142.5
2016 NOV 27 00:57:10,-28.2,4.3,20:51:18,3.7,132.5,130.2,19159.3
2016 NOV 27 00:57:20,-28.2,4.3,20:51:25,3.7,132.5,130.2,19176.2
2016 NOV 27 00:57:30,-28.2,4.3,20:51:31,3.7,132.5,130.3,19193.0
2016 NOV 27 00:57:40,-28.3,4.3,20:51:38,3.7,132.5,130.3,19209.9
2016 NOV 27 00:57:50,-28.3,4.3,20:51:44,3.7,132.5,130.3,19226.7
2016 NOV 27 00:58:00,-28.3,4.3,20:51:51,3.7,132.6,130.3,19243.5
2016 NOV 27 00:58:10,-28.3,4.3,20:51:57,3.7,132.6,130.3,19260.3
2016 NOV 27 00:58:20,-28.3,4.3,20:52:04,3.7,132.6,130.4,19277.1
2016 NOV 27 00:58:30,-28.3,4.3,20:52:10,3.8,132.6,130.4,19293.9
2016 NOV 27 00:58:40,-28.3,4.3,20:52:17,3.8,132.7,130.4,19310.7
2016 NOV 27 00:58:50,-28.4,4.2,20:52:23,3.8,132.7,130.4,19327.5
2016 NOV 27 00:59:00,-28.4,4.2,20:52:29,3.8,132.7,130.4,19344.3
2016 NOV 27 00:59:10,-28.4,4.2,20:52:36,3.8,132.7,130.5,19361.0
2016 NOV 27 00:59:20,-28.4,4.2,20:52:42,3.8,132.7,130.5,19377.8
2016 NOV 27 00:59:30,-28.4,4.2,20:52:49,3.8,132.8,130.5,19394.5
2016 NOV 27 00:59:40,-28.4,4.2,20:52:55,3.8,132.8,130.5,19411.3
2016 NOV 27 00:59:50,-28.4,4.2,20:53:01,3.8,132.8,130.5,19428.0
