UTC Time,Longitude,Latitude,Local Solar Time,Emission Angle,Phase Angle,Solar Angle,Distance (km)
2016 NOV 27 01:35:20,-32.3,3.1,21:12:12,4.5,136.8,134.0,22841.1
2016 NOV 27 01:35:30,-32.3,3.1,21:12:16,4.5,136.8,134.1,22856.4
2016 NOV 27 01:35:40,-32.3,3.1,21:12:21,4.5,136.8,134.1,22871.8
2016 NOV 27 01:35:50,-32.3,3.1,21:12:26,4.5,136.8,134.1,22887.2
2016 NOV 27 01:36:00,-32.4,3.1,21:12:30,4.5,136.8,134.1,22902.5
2016 NOV 27 01:36:10,-32.4,3.1,21:12:35,4.5,136.8,134.1,22917.9
2016 NOV 27 01:36:20,-32.4,3.1,21:12:39,4.5,136.8,134.1,22933.2
2016 NOV 27 01:36:30,-32.4,3.1,21:12:44,4.5,136.9,134.1,22948.5
2016 NOV 27 01:36:40,-32.4,3.1,21:12:49,4.5,136.9,134.2,22963.8
2016 NOV 27 01:36:50,-32.5,3.1,21:12:53,4.5,136.9,134.2,22979.2
2016 NOV 27 01:37:00,-32.5,3.1,21:12:58,4.5,136.9,134.2,22994.5
2016 NOV 27 01:37:10,-32.5,3.1,21:13:02,4.5,136.9,134.2,23009.8
2016 NOV 27 01:37:20,-32.5,3.0,21:13:07,4.5,136.9,134.2,23025.1
2016 NOV 27 01:37:30,-32.6,3.0,21:13:11,4.5,137.0,134.2,23040.4
2016 NOV 27 01:37:40,-32.6,3.0,21:13:16,4.5,137.0,134.2,23055.7
2016 NOV 27 01:37:50,-32.6,3.0,21:13:21,4.5,137.0,134.3,23071.0
2016 NOV 27 01:38:00,-32.6,3.0,21:13:25,4.5,137.0,134.3,23086.2
2016 NOV 27 01:38:10,-32.6,3.0,21:13:30,4.5,137.0,134.3,23101.5
2016 NOV 27 01:38:20,-32.7,3.0,21:13:34,4.5,137.0,134.3,23116.8
2016 NOV 27 01:38:30,-32.7,3.0,21:13:39,4.5,137.0,134.3,23132.1
2016 NOV 27 01:38:40,-32.7,3.0,21:13:43,4.5,137.1,134.3,23147.3
2016 NOV 27 01:38:50,-32.7,3.0,21:13:48,4.5,137.1,134.3,23162.6
2016 NOV 27 01:39:00,-32.7,3.0,21:13:52,4.5,137.1,134.3,23177.8
2016 NOV 27 01:39:10,-32.8,3.0,21:13:57,4.5,137.1,134.4,23193.1
2016 NOV 27 01:39:20,-32.8,3.0,21:14:01,4.5,137.1,134.4,23208.3
2016 NOV 27 01:39:30,-32.8,3.0,21:14:06,4.5,137.1,134.4,23223.5
2016 NOV 27 01:39:40,-32.8,3.0,21:14:10,4.5,137.2,134.4,23238.8
2016 NOV 27 01:39:50,-32.9,3.0,21:14:15,4.5,137.2,134.4,23254.0
2016 NOV 27 01:40:00,-32.9,3.0,21:14:19,4.6,137.2,134.4,23269.2
2016 NOV 27 01:40:10,-32.9,3.0,21:14:24,4.6,137.2,134.4,23284.4
2016 NOV 27 01:40:20,-32.9,3.0,21:14:28,4.6,137.2,134.4,23299.6
2016 NOV 27 01:40:30,-32.9,3.0,21:14:32,4.6,137.2,134.5,23314.8
2016 NOV 27 01:40:40,-33.0,3.0,21:14:37,4.6,137.2,134.5,23330.0
2016 NOV 27 01:40:50,-33.0,2.9,21:14:41,4.6,137.3,134.5,23345.2
