TC20 UVIS_COP_ROW,Dayside nadir observation number,Orbit type,Observation Mode,Comments
72,110,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
72,111,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,112,1,Dayside Nadir,UVIS Switch OFF
-1,113,1,Dayside Nadir,UVIS Switch OFF
68,114,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,115,1,Dayside Nadir,UVIS Switch OFF
-1,116,14,Dayside Nadir,UVIS Switch OFF
-1,117,1,Dayside Nadir,UVIS Switch OFF
68,118,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,119,1,Dayside Nadir,UVIS Switch OFF
68,120,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,121,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,122,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,123,14,Dayside Nadir,UVIS Switch OFF
-1,124,1,Dayside Nadir,UVIS Switch OFF
68,125,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,126,14,Dayside Nadir,UVIS Switch OFF
-1,127,1,Dayside Nadir,UVIS Switch OFF
68,128,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,129,1,Dayside Nadir,UVIS Switch OFF
68,130,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,131,1,Dayside Nadir,UVIS Switch OFF
-1,132,1,Dayside Nadir,UVIS Switch OFF
68,133,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,134,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,135,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,136,1,Dayside Nadir,UVIS Switch OFF
-1,137,1,Dayside Nadir,UVIS Switch OFF
68,138,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
79,139,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,140,14,Dayside Nadir,UVIS Switch OFF
-1,141,1,Dayside Nadir,UVIS Switch OFF
68,142,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,143,1,Dayside Nadir,UVIS Switch OFF
72,144,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
68,145,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,146,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
72,147,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,148,1,Dayside Nadir,UVIS Switch OFF
68,149,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,150,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,151,1,Dayside Nadir,UVIS Switch OFF
68,152,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,153,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,154,14,Dayside Nadir,UVIS Switch OFF
-1,155,1,Dayside Nadir,UVIS Switch OFF
-1,156,14,Dayside Nadir,UVIS Switch OFF
79,157,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,158,1,Dayside Nadir,UVIS Switch OFF
-1,159,14,Dayside Nadir,UVIS Switch OFF
-1,160,1,Dayside Nadir,UVIS Switch OFF
-1,161,14,Dayside Nadir,UVIS Switch OFF
-1,162,1,Dayside Nadir,UVIS Switch OFF
-1,163,47,Dayside Nadir,UVIS Switch OFF
72,164,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
68,165,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,166,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
68,167,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
79,168,28,Dayside LIMB,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,169,14,Dayside Nadir,UVIS Switch OFF
-1,170,1,Dayside Nadir,UVIS Switch OFF
-1,171,14,Dayside Nadir,UVIS Switch OFF
-1,172,14,Dayside Nadir,UVIS Switch OFF
-1,173,1,Dayside Nadir,UVIS Switch OFF
72,174,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,175,1,Dayside Nadir,UVIS Switch OFF
-1,176,14,Dayside Nadir,UVIS Switch OFF
-1,177,1,Dayside Nadir,UVIS Switch OFF
-1,178,14,Dayside Nadir,UVIS Switch OFF
-1,179,1,Dayside Nadir,UVIS Switch OFF
-1,180,1,Dayside Nadir,UVIS Switch OFF
-1,181,47,Dayside Nadir,UVIS Switch OFF
-1,182,14,Dayside Nadir,UVIS Switch OFF
72,183,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
68,184,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,185,1,Dayside Nadir,UVIS Switch OFF
68,186,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
79,187,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,188,1,Dayside Nadir,UVIS Switch OFF
-1,189,3,Dayside Nadir,UVIS Switch OFF
-1,190,1,Dayside Nadir,UVIS Switch OFF
-1,191,1,Dayside Nadir,UVIS Switch OFF
-1,192,14,Dayside Nadir,UVIS Switch OFF
-1,193,1,Dayside Nadir,UVIS Switch OFF
145,194,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 31041 ms
-1,195,1,Dayside Nadir,UVIS Switch OFF
-1,196,14,Dayside Nadir,UVIS Switch OFF
-1,197,1,Dayside Nadir,UVIS Switch OFF
-1,198,1,Dayside Nadir,UVIS Switch OFF
79,199,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,200,14,Dayside Nadir,UVIS Switch OFF
-1,201,1,Dayside Nadir,UVIS Switch OFF
79,202,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
68,203,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,204,14,Dayside Nadir,UVIS Switch OFF
-1,205,47,Dayside Nadir,UVIS Switch OFF
-1,206,1,Dayside Nadir,UVIS Switch OFF
68,207,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,208,14,Dayside Nadir,UVIS Switch OFF
-1,209,1,Dayside Nadir,UVIS Switch OFF
-1,210,14,Dayside Nadir,UVIS Switch OFF
-1,211,14,Dayside Nadir,UVIS Switch OFF
-1,212,1,Dayside Nadir,UVIS Switch OFF
-1,213,1,Dayside Nadir,UVIS Switch OFF
-1,214,14,Dayside Nadir,UVIS Switch OFF
-1,215,1,Dayside Nadir,UVIS Switch OFF
-1,216,14,Dayside Nadir,UVIS Switch OFF
64,217,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,218,1,Dayside Nadir,UVIS Switch OFF
-1,219,1,Dayside Nadir,UVIS Switch OFF
-1,220,14,Dayside Nadir,UVIS Switch OFF
-1,221,1,Dayside Nadir,UVIS Switch OFF
-1,222,14,Dayside Nadir,UVIS Switch OFF
-1,223,47,Dayside Nadir,UVIS Switch OFF
72,224,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,225,14,Dayside Nadir,UVIS Switch OFF
-1,226,1,Dayside Nadir,UVIS Switch OFF
72,227,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,228,14,Dayside Nadir,UVIS Switch OFF
-1,229,3,Dayside Nadir,UVIS Switch OFF
-1,230,1,Dayside Nadir,UVIS Switch OFF
-1,231,14,Dayside Nadir,UVIS Switch OFF
79,232,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,233,14,Dayside Nadir,UVIS Switch OFF
-1,234,1,Dayside Nadir,UVIS Switch OFF
-1,235,14,Dayside Nadir,UVIS Switch OFF
-1,236,1,Dayside Nadir,UVIS Switch OFF
-1,237,14,Dayside Nadir,UVIS Switch OFF
68,238,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
72,239,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,240,1,Dayside Nadir,UVIS Switch OFF
-1,241,14,Dayside Nadir,UVIS Switch OFF
-1,242,1,Dayside Nadir,UVIS Switch OFF
72,243,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,244,1,Dayside Nadir,UVIS Switch OFF
-1,245,14,Dayside Nadir,UVIS Switch OFF
-1,246,1,Dayside Nadir,UVIS Switch OFF
-1,247,1,Dayside Nadir,UVIS Switch OFF
-1,248,14,Dayside Nadir,UVIS Switch OFF
-1,249,1,Dayside Nadir,UVIS Switch OFF
64,250,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,251,1,Dayside Nadir,UVIS Switch OFF
-1,252,14,Dayside Nadir,UVIS Switch OFF
-1,253,14,Dayside Nadir,UVIS Switch OFF
-1,254,1,Dayside Nadir,UVIS Switch OFF
-1,255,1,Dayside Nadir,UVIS Switch OFF
-1,256,14,Dayside Nadir,UVIS Switch OFF
-1,257,14,Dayside Nadir,UVIS Switch OFF
-1,258,14,Dayside Nadir,UVIS Switch OFF
-1,259,14,Dayside Nadir,UVIS Switch OFF
-1,260,1,Dayside Nadir,UVIS Switch OFF
72,261,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,262,1,Dayside Nadir,UVIS Switch OFF
-1,263,14,Dayside Nadir,UVIS Switch OFF
145,264,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 31041 ms
-1,265,1,Dayside Nadir,UVIS Switch OFF
-1,266,14,Dayside Nadir,UVIS Switch OFF
-1,267,1,Dayside Nadir,UVIS Switch OFF
-1,268,14,Dayside Nadir,UVIS Switch OFF
72,269,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,270,1,Dayside Nadir,UVIS Switch OFF
-1,271,14,Dayside Nadir,UVIS Switch OFF
-1,272,1,Dayside Nadir,UVIS Switch OFF
-1,273,14,Dayside Nadir,UVIS Switch OFF
-1,274,1,Dayside Nadir,UVIS Switch OFF
64,275,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
72,276,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,277,14,Dayside Nadir,UVIS Switch OFF
-1,278,1,Dayside Nadir,UVIS Switch OFF
-1,279,14,Dayside Nadir,UVIS Switch OFF
79,280,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,281,14,Dayside Nadir,UVIS Switch OFF
72,282,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
79,283,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
64,284,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,285,1,Dayside Nadir,UVIS Switch OFF
79,286,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,287,1,Dayside Nadir,UVIS Switch OFF
72,288,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,289,1,Dayside Nadir,UVIS Switch OFF
-1,290,1,Dayside Nadir,UVIS Switch OFF
-1,291,14,Dayside Nadir,UVIS Switch OFF
-1,292,1,Dayside Nadir,UVIS Switch OFF
72,293,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
64,294,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,295,1,Dayside Nadir,UVIS Switch OFF
-1,296,14,Dayside Nadir,UVIS Switch OFF
-1,297,1,Dayside Nadir,UVIS Switch OFF
-1,298,14,Dayside Nadir,UVIS Switch OFF
-1,299,14,Dayside Nadir,UVIS Switch OFF
-1,300,1,Dayside Nadir,UVIS Switch OFF
-1,301,1,Dayside Nadir,UVIS Switch OFF
72,302,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
64,303,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,304,14,Dayside Nadir,UVIS Switch OFF
-1,305,1,Dayside Nadir,UVIS Switch OFF
64,306,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,307,1,Dayside Nadir,UVIS Switch OFF
-1,308,47,Dayside Nadir,UVIS Switch OFF
-1,309,1,Dayside Nadir,UVIS Switch OFF
-1,310,14,Dayside Nadir,UVIS Switch OFF
-1,311,14,Dayside Nadir,UVIS Switch OFF
72,312,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,313,14,Dayside Nadir,UVIS Switch OFF
-1,314,1,Dayside Nadir,UVIS Switch OFF
64,315,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
-1,316,1,Dayside Nadir,UVIS Switch OFF
-1,317,1,Dayside Nadir,UVIS Switch OFF
-1,318,14,Dayside Nadir,UVIS Switch OFF
-1,319,1,Dayside Nadir,UVIS Switch OFF
-1,320,47,Dayside Nadir,UVIS Switch OFF
-1,321,14,Dayside Nadir,UVIS Switch OFF
79,322,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,323,14,Dayside Nadir,UVIS Switch OFF
-1,324,1,Dayside Nadir,UVIS Switch OFF
-1,325,3,Dayside Nadir,UVIS Switch OFF
72,326,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,327,1,Dayside Nadir,UVIS Switch OFF
-1,328,14,Dayside Nadir,UVIS Switch OFF
-1,329,1,Dayside Nadir,UVIS Switch OFF
-1,330,14,Dayside Nadir,UVIS Switch OFF
-1,331,1,Dayside Nadir,UVIS Switch OFF
-1,332,14,Dayside Nadir,UVIS Switch OFF
68,333,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 7000 ms -16 bit - Rhythm = 9017 ms
-1,334,14,Dayside Nadir,UVIS Switch OFF
-1,335,1,Dayside Nadir,UVIS Switch OFF
72,336,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
64,337,3,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 8642 ms
72,338,1,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 10000 ms -16 bit - Rhythm = 12017 ms
-1,339,1,Dayside Nadir,UVIS Switch OFF
79,340,14,Dayside Nadir,# NADIR: Full Frame (57:245;0:1047) - Tint = 20000 ms -16 bit - Rhythm = 22017 ms
-1,341,1,Dayside Nadir,UVIS Switch OFF
